folio,line,type,word,pre_text,after_text
075v,N018,#snorm,e-s-,e,
075v,N018,#snorm,wey|s|-s-,wey|s|,
075v,N018,#snorm,da-s-,da,
075v,N020,#snorm,da-s-,da,
075v,N021,#snorm,da-s-,da,
075v,N022,#snorm,kro-s-,kro,
076r,N003,#snorm,da-s-,da,
076r,N004,#snorm,Da-s-,Da,
076r,N006,#snorm,da-s-,da,
076r,N007,#snorm,da-s-,da,
076r,N007,#snorm,e-s-,e,
076r,N008,#snorm,da-s-,da,
076r,N008,#snorm,leg-s-,leg,
076r,N009,#snorm,e-s-,e,
076r,N009,#snorm,da-s-,da,
076r,N010,#snorm,leg-s-,leg,
076r,N012,#snorm,e-s-,e,
076r,N013,#snorm,da-s-,da,
076r,N014,#snorm,da-s-,da,
076r,N015,#snorm,wa-s-,wa,
076r,N015,#snorm,da-s-,da,
076r,N016,#snorm,treib-s-,treib,
076r,N017,#snorm,e-s-,e,
076r,N017,#snorm,da-s-,da,
076r,N018,#snorm,da-s-,da,
076r,N019,#snorm,da-s-,da,
076r,N020,#snorm,e-s-,e,
076r,N020,#snorm,halb-s-,halb,
076r,N022,#snorm,|s|chlach-s-,|s|chlach,
076v,N001,#snorm,rain-s-,rain,
076v,N001,#snorm,da-s-,da,
076v,N003,#snorm,-s-wai-s-,,wai-s-
076v,N003,#snorm,-s-wai-s-,-s-wai,
076v,N003,#snorm,de-s-,de,
076v,N007,#snorm,raine-s-,raine,
076v,N008,#snorm,da-s-,da,
076v,N008,#snorm,e-s-,e,
076v,N013,#snorm,da-s-,da,
076v,N014,#snorm,mue|s|-s-,mue|s|,
076v,N015,#snorm,|s|ewd-s-,|s|ewd,
076v,N015,#snorm,mach-s-,mach,
076v,N019,#snorm,leg-s-,leg,
076v,N019,#snorm,gew|s|-s-,gew|s|,
076v,N020,#snorm,pratig-s-,pratig,
076v,N021,#snorm,e-s-,e,
076v,N022,#snorm,hack-s-,hack,
076v,N022,#snorm,|s|wai-s-,|s|wai,
076v,N022,#snorm,mach-s-,mach,
076v,N023,#snorm,da-s-,da,
077r,N001,#snorm,rochken-s-,rochken,
077r,N001,#snorm,reib-s-,reib,
077r,N002,#snorm,da-s-,da,
077r,N003,#snorm,hack-s-,hack,
077r,N005,#snorm,leg-s-,leg,
077r,N009,#snorm,da-s-,da,
077r,N009,#snorm,la-s-,la,
077r,N011,#snorm,nymb-s-,nymb,
077r,N012,#snorm,au|s|-s-,au|s|,
077r,N012,#snorm,la-s-,la,
077r,N012,#snorm,la|s|-s-,la|s|,
077r,N012,#snorm,e-s-,e,
077r,N014,#snorm,-S-pichk,,pichk
077r,N019,#snorm,da-s-,da,
077r,N019,#snorm,leg-s-,leg,
077r,N020,#snorm,la|s|-s-,la|s|,
077r,N020,#snorm,e-s-,e,
077r,N020,#snorm,da-s-,da,
077r,N020,#snorm,e-s-,e,
077r,N021,#snorm,da-s-,da,
077r,N022,#snorm,aw|s|-s-,aw|s|,
077r,N022,#snorm,leg-s-,leg,
077r,N022,#snorm,la|s|-s-,la|s|,
077r,N023,#snorm,e-s-,e,
077v,N004,#snorm,e-s-,e,
077v,N005,#snorm,e-s-,e,
077v,N005,#snorm,mach-s-,mach,
077v,N007,#snorm,Da-s-,Da,
077v,N007,#snorm,da-s-,da,
077v,N008,#snorm,gib-s-,gib,
077v,N012,#snorm,da-s-,da,
077v,N013,#snorm,da-s-,da,
077v,N014,#snorm,la|s|-s-,la|s|,
077v,N015,#snorm,mach-s-,mach,
077v,N016,#snorm,furhe|s||s|-s-,furhe|s||s|,
077v,N017,#snorm,ka|s|-s-,ka|s|,
077v,N018,#snorm,rey-s-,rey,
077v,N018,#snorm,-S-o,,o
077v,N019,#snorm,Rey-s-,Rey,
077v,N020,#snorm,wa|s|-s-er,wa|s|,er
077v,N020,#snorm,la|s|-s-,la|s|,
077v,N021,#snorm,|s|loch-s-,|s|loch,
077v,N022,#snorm,wey|s|-s-,wey|s|,
078r,N001,#snorm,|s|lach-s-,|s|lach,
078r,N002,#snorm,da-s-,da,
078r,N002,#snorm,ka|s|-s-,ka|s|,
078r,N003,#snorm,gro|s|-s-,gro|s|,
078r,N003,#snorm,nu|s|-s-,nu|s|,
078r,N004,#snorm,|s|ue|s||s|-s-,|s|ue|s||s|,
078r,N005,#snorm,gew|s|-s-,gew|s|,
078r,N005,#snorm,nu|s|-s-,nu|s|,
078r,N006,#snorm,e-s-,e,
078r,N007,#snorm,rei|s|-s-,rei|s|,
078r,N008,#snorm,-S-o,,o
078r,N008,#snorm,rei-s-,rei,
078r,N009,#snorm,al-s-,al,
078r,N011,#snorm,gew|s|-s-,gew|s|,
078r,N011,#snorm,rei-s-,rei,
078r,N013,#snorm,-S-o,,o
078r,N014,#snorm,gu-s-,gu,
078r,N014,#snorm,|s|ewd-s-,|s|ewd,
078r,N014,#snorm,da-s-,da,
078r,N016,#snorm,au|s||s|-s-,au|s||s|,
078r,N016,#snorm,la|s|-s-,la|s|,
078r,N018,#snorm,reib-s-,reib,
078r,N020,#snorm,da-s-,da,
078r,N020,#snorm,wei|s|-s-,wei|s|,
078v,N001,#snorm,mach-s-,mach,
078v,N001,#snorm,da-s-,da,
078v,N001,#snorm,hay|s||s|-s-,hay|s||s|,
078v,N001,#snorm,da-s-,da,
078v,N002,#snorm,mu|s|-s-,mu|s|,
078v,N002,#snorm,al-s-,al,
078v,N004,#snorm,wa|s|-s-er,wa|s|,er
078v,N004,#snorm,da-s-,da,
078v,N007,#snorm,ain-s-,ain,
078v,N007,#snorm,al-s-,al,
078v,N007,#snorm,al-s-,al,
078v,N007,#snorm,da-s-,da,
078v,N008,#snorm,rain-s-,rain,
078v,N008,#snorm,|s|weinne-s-,|s|weinne,
078v,N011,#snorm,be|s|treich-s-,be|s|treich,
078v,N015,#snorm,-S-o,,o
078v,N015,#snorm,al-s-,al,
078v,N016,#snorm,da-s-,da,
078v,N016,#snorm,al-s-,al,
078v,N017,#snorm,e-s-,e,
078v,N018,#snorm,da-s-,da,
078v,N019,#snorm,al-s-,al,
078v,N020,#snorm,la|s|-s-,la|s|,
078v,N020,#snorm,da-s-,da,
078v,N021,#snorm,e-s-,e,
078v,N021,#snorm,ti|s|ch-s-,ti|s|ch,
078v,N023,#snorm,-S-o,,o
078v,N023,#snorm,ka|s|-s-,ka|s|,
079r,N001,#snorm,e-s-,e,
079r,N001,#snorm,mach-s-,mach,
079r,N002,#snorm,da-s-,da,
079r,N003,#snorm,mu|s|-s-,mu|s|,
079r,N004,#snorm,-S-o,,o
079r,N004,#snorm,la|s|-s-,la|s|,
079r,N005,#snorm,|s|to|s|-s-,|s|to|s|,
079r,N005,#snorm,|s|lach-s-,|s|lach,
079r,N006,#snorm,la|s|-s-,la|s|,
079r,N006,#snorm,halb-s-,halb,
079r,N006,#snorm,nu|s|-s-,nu|s|,
079r,N008,#snorm,al-s-,al,
079r,N009,#snorm,al-s-,al,
079r,N011,#snorm,nu|s|-s-,nu|s|,
079r,N011,#snorm,mach-s-,mach,
079r,N012,#snorm,da-s-,da,
079r,N012,#snorm,e-s-,e,
079r,N012,#snorm,|s|ue|s|-s-,|s|ue|s|,
079r,N013,#snorm,nu|s|-s-,nu|s|,
079r,N013,#snorm,la|s|-s-,la|s|,
079r,N014,#snorm,nu|s|-s-,nu|s|,
079r,N015,#snorm,al-s-,al,
079r,N015,#snorm,da-s-,da,
079r,N015,#snorm,e-s-,e,
079r,N017,#snorm,-S-o,,o
079r,N018,#snorm,da-s-,da,
079r,N019,#snorm,hack-s-,hack,
079r,N020,#snorm,au|s|-s-,au|s|,
079r,N022,#snorm,la|s|-s-,la|s|,
079r,N022,#snorm,e-s-,e,
079r,N023,#snorm,rich-s-,rich,
079v,N001,#snorm,la|s|-s-,la|s|,
079v,N002,#snorm,mach-s-,mach,
079v,N003,#snorm,e-s-,e,
079v,N004,#snorm,rei-s-,rei,
079v,N004,#snorm,mu|s|-s-,mu|s|,
079v,N005,#snorm,halb-s-,halb,
079v,N005,#snorm,rey-s-,rey,
079v,N007,#snorm,la|s|-s-,la|s|,
079v,N007,#snorm,da-s-,da,
079v,N009,#snorm,la|s|-s-,la|s|,
079v,N010,#snorm,rey-s-,rey,
079v,N010,#snorm,da-s-,da,
079v,N012,#snorm,ruer|s|-s-,ruer|s|,
079v,N014,#snorm,de-s-,de,
079v,N015,#snorm,prawn-s-,prawn,
079v,N016,#snorm,mu|s|-s-,mu|s|,
079v,N016,#snorm,|s|way-s-,|s|way,
079v,N018,#snorm,|s|lach-s-,|s|lach,
079v,N018,#snorm,da-s-,da,
079v,N018,#snorm,e-s-,e,
079v,N020,#snorm,da-s-,da,
079v,N023,#snorm,mach-s-,mach,
080r,N001,#snorm,da-s-,da,
080r,N001,#snorm,e-s-,e,
080r,N004,#snorm,e-s-,e,
080r,N005,#snorm,-S-o,,o
080r,N007,#snorm,da-s-,da,
080r,N008,#snorm,e-s-,e,
080r,N009,#snorm,ettwa-s-,ettwa,
080r,N013,#snorm,pach-s-,pach,
080r,N017,#snorm,da-s-,da,
080r,N017,#snorm,al-s-,al,
080r,N018,#snorm,da-s-,da,
080r,N020,#snorm,da-s-,da,
080r,N021,#snorm,hay-s-,hay,
080v,N001,#snorm,de-s-,de,
080v,N005,#snorm,da-s-,da,
080v,N005,#snorm,e-s-,e,
080v,N006,#snorm,pa|s|-s-,pa|s|,
080v,N009,#snorm,e-s-,e,
080v,N010,#snorm,au|s|-s-,au|s|,
080v,N014,#snorm,da-s-,da,
080v,N014,#snorm,e-s-,e,
080v,N018,#snorm,da-s-,da,
080v,N019,#snorm,da-s-,da,
080v,N020,#snorm,-S-neyd,,neyd
080v,N020,#snorm,al-s-,al,
080v,N022,#snorm,deck-s-,deck,
080v,N022,#snorm,e-s-,e,
080v,N023,#snorm,de-s-,de,
080v,N023,#snorm,repphuen-s-,repphuen,
080v,N023,#snorm,der-s-,der,
081r,N001,#snorm,da-s-,da,
081r,N006,#snorm,wa-s-,wa,
081r,N009,#snorm,wey|s||s|-s-,wey|s||s|,
081r,N010,#snorm,al-s-,al,
081r,N011,#snorm,da-s-,da,
081r,N013,#snorm,nemb-s-,nemb,
081r,N015,#snorm,la|s|-s-,la|s|,
081r,N017,#snorm,mach-s-,mach,
081r,N018,#snorm,-S-o,,o
081r,N019,#snorm,|s|lag-s-,|s|lag,
081r,N020,#snorm,la|s||s|-s-,la|s||s|,
081r,N021,#snorm,la|s|-s-,la|s|,
081r,N021,#snorm,da-s-,da,
081r,N021,#snorm,-S-o,,o
081v,N001,#snorm,-S-ue|s||s|en,,ue|s||s|en
081v,N001,#snorm,da-s-,da,
081v,N001,#snorm,geu-s-,geu,
081v,N003,#snorm,da-s-,da,
081v,N003,#snorm,-S-o,,o
081v,N005,#snorm,vermach-s-,vermach,
081v,N005,#snorm,wurde-s-,wurde,
081v,N006,#snorm,da-s-,da,
081v,N007,#snorm,vermach-s-,vermach,
081v,N007,#snorm,e-s-,e,
081v,N008,#snorm,da-s-,da,
081v,N009,#snorm,e-s-,e,
081v,N010,#snorm,men|s|i-s-,men|s|i,
081v,N012,#snorm,-S-o,,o
081v,N013,#snorm,|s|lach-s-,|s|lach,
081v,N014,#snorm,prenn-s-,prenn,
081v,N014,#snorm,da-s-,da,
081v,N015,#snorm,-S-warcz,,warcz
081v,N016,#snorm,e-s-,e,
081v,N017,#snorm,la|s|-s-,la|s|,
081v,N017,#snorm,e-s-,e,
081v,N019,#snorm,-S-o,,o
081v,N020,#snorm,|s|lach-s-,|s|lach,
082r,N002,#snorm,gew|s|-s-,gew|s|,
082r,N003,#snorm,la|s|-s-,la|s|,
082r,N004,#snorm,gib-s-,gib,
082r,N005,#snorm,da-s-,da,
082r,N008,#snorm,la|s|-s-,la|s|,
082r,N010,#snorm,|s|chwayb-s-,|s|chwayb,
082r,N015,#snorm,da-s-,da,
082r,N015,#snorm,wach-s-,wach,
082r,N016,#snorm,-S-o,,o
082r,N016,#snorm,la|s|-s-,la|s|,
082r,N019,#snorm,da-s-,da,
082r,N019,#snorm,gancz-s-,gancz,
082r,N020,#snorm,da-s-,da,
082v,N001,#snorm,e-s-,e,
082v,N002,#snorm,|s|preng-s-,|s|preng,
082v,N002,#snorm,wach-s-,wach,
082v,N003,#snorm,e-s-,e,
082v,N005,#snorm,wann-s-,wann,
082v,N005,#snorm,da-s-,da,
082v,N006,#snorm,hack-s-,hack,
082v,N009,#snorm,me|s|-s-er,me|s|,er
082v,N009,#snorm,au|s|-s-,au|s|,
082v,N010,#snorm,dun|s|-s-,dun|s|,
082v,N010,#snorm,al-s-,al,
082v,N011,#snorm,da-s-,da,
082v,N012,#snorm,la|s||s|-s-,la|s||s|,
082v,N012,#snorm,e-s-,e,
082v,N016,#snorm,da-s-,da,
082v,N016,#snorm,geu-s-,geu,
082v,N017,#snorm,|s|yedun-s-,|s|yedun,
082v,N017,#snorm,wa|s|-s-er,wa|s|,er
082v,N017,#snorm,al-s-,al,
082v,N018,#snorm,da-s-,da,
082v,N019,#snorm,de-s-,de,
082v,N019,#snorm,wa|s|-s-er,wa|s|,er
082v,N020,#snorm,wa|s|-s-er,wa|s|,er
083r,N005,#snorm,-s-ey,,ey
083r,N007,#snorm,al-s-,al,
083r,N007,#snorm,da-s-,da,
083r,N008,#snorm,al-s-,al,
083r,N008,#snorm,e-s-,e,
083r,N011,#snorm,da-s-,da,
083r,N011,#snorm,hack-s-,hack,
083r,N013,#snorm,da-s-,da,
083r,N015,#snorm,wenig-s-,wenig,
083r,N016,#snorm,|s|weine-s-,|s|weine,
083r,N016,#snorm,czucker-s-,czucker,
083r,N017,#snorm,da-s-,da,
083r,N018,#snorm,wey|s|-s-,wey|s|,
083v,N002,#snorm,da-s-,da,
083v,N003,#snorm,da-s-,da,
083v,N004,#snorm,da-s-,da,
083v,N004,#snorm,|s|to|s|-s-,|s|to|s|,
083v,N005,#snorm,hai-s-,hai,
083v,N007,#snorm,pla-s-,pla,
083v,N007,#snorm,da-s-,da,
083v,N008,#snorm,wey|s|-s-,wey|s|,
083v,N010,#snorm,wirf-s-,wirf,
083v,N012,#snorm,|s|py|s|-s-,|s|py|s|,
083v,N014,#snorm,da-s-,da,
083v,N015,#snorm,|s|way|s|-s-,|s|way|s|,
083v,N015,#snorm,e-s-,e,
083v,N017,#snorm,Rocken-s-,Rocken,
083v,N018,#snorm,e-s-,e,
083v,N018,#snorm,furhe|s|-s-,furhe|s|,
083v,N021,#snorm,-S-o,,o
083v,N021,#snorm,|s|to|s|-s-,|s|to|s|,
084r,N004,#snorm,wa|s|-s-er,wa|s|,er
084r,N005,#snorm,e-s-,e,
084r,N005,#snorm,e-s-,e,
084r,N007,#snorm,arbay|s|-s-,arbay|s|,
084r,N008,#snorm,al-s-,al,
084r,N010,#snorm,pe|s|lag-s-,pe|s|lag,
084r,N011,#snorm,gib-s-,gib,
084r,N012,#snorm,|s|eud-s-,|s|eud,
084r,N013,#snorm,la|s|-s-,la|s|,
084r,N013,#snorm,da-s-,da,
084r,N013,#snorm,wa|s|-s-er,wa|s|,er
084r,N016,#snorm,de-s-,de,
084r,N020,#snorm,ruer-s-,ruer,
084v,N001,#snorm,ful-s-,ful,
084v,N001,#snorm,verpren-s-,verpren,
084v,N002,#snorm,|s|chel-s-,|s|chel,
084v,N004,#snorm,kalb-s-,kalb,
084v,N005,#snorm,|s|ewd-s-,|s|ewd,
084v,N008,#snorm,mag-s-,mag,
084v,N009,#snorm,al-s-,al,
084v,N011,#snorm,da-s-,da,
084v,N012,#snorm,hel-s-,hel,
084v,N013,#snorm,hack-s-,hack,
084v,N014,#snorm,mach-s-,mach,
084v,N015,#snorm,thue=e-s-,thue=e,
084v,N015,#snorm,al-s-,al,
084v,N016,#snorm,gib-s-,gib,
084v,N020,#snorm,|s|treich-s-,|s|treich,
085r,N002,#snorm,anner-s-,anner,
085r,N006,#snorm,wa|s|-s-er,wa|s|,er
085r,N008,#snorm,e-s-,e,
085r,N012,#snorm,|s|treich-s-,|s|treich,
085r,N013,#snorm,nym-s-,nym,
085r,N014,#snorm,er=bell-s-,er=bell,
085r,N014,#snorm,mach-s-,mach,
085r,N015,#snorm,geu|s|-s-,geu|s|,
085r,N016,#snorm,e-s-,e,
085r,N018,#snorm,gemu|s|-s-,gemu|s|,
085r,N019,#snorm,habb-s-,habb,
085r,N019,#snorm,mager-s-,mager,
085r,N019,#snorm,halb-s-,halb,
085r,N020,#snorm,hack-s-,hack,
085v,N001,#snorm,al-s-,al,
085v,N002,#snorm,wen-s-,wen,
085v,N003,#snorm,e-s-,e,
085v,N005,#snorm,be|s|under-s-,be|s|under,
085v,N007,#snorm,|s|to|s|-s-,|s|to|s|,
085v,N007,#snorm,da-s-,da,
085v,N008,#snorm,|s|treich-s-,|s|treich,
085v,N009,#snorm,geu|s|-s-,geu|s|,
085v,N009,#snorm,i|s|-s-,i|s|,
085v,N009,#snorm,e-s-,e,
085v,N010,#snorm,nu|s|-s-,nu|s|,
085v,N012,#snorm,da-s-,da,
085v,N013,#snorm,da-s-,da,
085v,N014,#snorm,mach-s-,mach,
085v,N014,#snorm,al-s-,al,
085v,N019,#snorm,-S-lach,,lach
085v,N019,#snorm,da-s-,da,
086r,N001,#snorm,la|s|-s-,la|s|,
086r,N001,#snorm,al-s-,al,
086r,N001,#snorm,al-s-,al,
086r,N002,#snorm,gib-s-,gib,
086r,N007,#snorm,|s|py|s|-s-,|s|py|s|,
086r,N008,#snorm,|s|pren-s-,|s|pren,
086r,N011,#snorm,thue-s-,thue,
086r,N012,#snorm,|s|ieden-s-,|s|ieden,
086r,N013,#snorm,da-s-,da,
086r,N014,#snorm,la|s|-s-,la|s|,
086r,N014,#snorm,da-s-,da,
086r,N014,#snorm,e-s-,e,
086r,N015,#snorm,|s|cheu|s|-s-,|s|cheu|s|,
086r,N015,#snorm,e-s-,e,
086r,N015,#snorm,wei|s|-s-,wei|s|,
086r,N016,#snorm,da-s-,da,
086r,N017,#snorm,e-s-,e,
086r,N017,#snorm,al-s-,al,
086r,N017,#snorm,ka|s|-s-,ka|s|,
086r,N018,#snorm,|s|to|s|-s-,|s|to|s|,
086r,N018,#snorm,|s|pi|s|-s-,|s|pi|s|,
086r,N019,#snorm,begeu|s|-s-,begeu|s|,
086r,N020,#snorm,gib-s-,gib,
086v,N003,#snorm,mun=di-s--s-ima,mun=di,-s-ima
086v,N003,#snorm,mun=di-s--s-ima,mun=di-s-,ima
086v,N004,#snorm,-s-uper,,uper
086v,N005,#snorm,-s-uper,,uper
086v,N005,#snorm,herbi-s-,herbi,
086v,N006,#snorm,-s-tare,,tare
086v,N008,#snorm,mi=nuti-s--s-ime,mi=nuti,-s-ime
086v,N008,#snorm,mi=nuti-s--s-ime,mi=nuti-s-,ime
086v,N008,#snorm,pulueri-s-,pulueri,
086v,N009,#snorm,priu-s-,priu,
086v,N009,#snorm,di-s-pun=nato,di,pun=nato
086v,N010,#snorm,di-s-punacio,di,punacio
086v,N011,#snorm,lebeti-s-,lebeti,
086v,N013,#snorm,puluere-s-,puluere,
086v,N014,#snorm,habiti-s-,habiti,
086v,N014,#snorm,-s-al-s-amenta,,al-s-amenta
086v,N014,#snorm,-s-al-s-amenta,-s-al,amenta
087r,N025,#snorm,Fue|s|-s-,Fue|s|,
087v,N002,#snorm,-S-chulter,,chulter
087v,N007,#snorm,-S-challel,,challel
087v,N008,#snorm,ey-s-,ey,
087v,N010,#snorm,Gepraten-s-,Gepraten,
087v,N012,#snorm,Gepraten-s-,Gepraten,
087v,N013,#snorm,Ge|s|oten-s-,Ge|s|oten,
087v,N014,#snorm,Ge|s|oten-s-,Ge|s|oten,
087v,N019,#snorm,Gepraten-s-,Gepraten,
087v,N020,#snorm,Ge|s|oten-s-,Ge|s|oten,
087v,N023,#snorm,furhe|s|-s-,furhe|s|,
088r,N001,#snorm,-S-aw,,aw
088r,N004,#snorm,-S-chulter,,chulter
088r,N006,#snorm,Fue|s|-s-,Fue|s|,
088r,N007,#snorm,Gepraten-s-,Gepraten,
088r,N008,#snorm,Ge|s|oten-s-,Ge|s|oten,
088r,N011,#snorm,-S-way|s|wur|s|t,,way|s|wur|s|t
088r,N014,#snorm,-S-merfleckh,,merfleckh
088r,N017,#snorm,Genn-s-,Genn,
088r,N026,#snorm,hyer|s|ein-s-,hyer|s|ein,
088v,N001,#snorm,hynden-s-,hynden,
088v,N002,#snorm,Rehein-s-,Rehein,
088v,N003,#snorm,peren-s-,peren,
088v,N004,#snorm,he|s|ein-s-,he|s|ein,
088v,N005,#snorm,Aychhorein-s-,Aychhorein,
088v,N008,#snorm,wildgen-s-,wildgen,
088v,N011,#snorm,-S-taynhunr,,taynhunr
088v,N018,#snorm,Gybi-s-,Gybi,
088v,N022,#snorm,-S-taren,,taren
089r,N004,#snorm,-S-wynenpraten,,wynenpraten
089r,N006,#snorm,-S-pen|s|aw,,pen|s|aw
089r,N011,#snorm,Gen-s-,Gen,
089r,N018,#snorm,hir|s|en-s-,hir|s|en,
089r,N019,#snorm,hynden-s-,hynden,
089r,N020,#snorm,Rehen-s-,Rehen,
089r,N021,#snorm,he|s|en-s-,he|s|en,
089r,N023,#snorm,furhe|s|-s-,furhe|s|,
089r,N024,#snorm,genn-s-,genn,
089r,N027,#snorm,lembren-s-,lembren,
089r,N028,#snorm,kitzen-s-,kitzen,
089r,N030,#snorm,he|s|en-s-,he|s|en,
089v,N010,#snorm,agre|s|-s-,agre|s|,
089v,N017,#snorm,-S-untag,,untag
089v,N019,#snorm,Arrebay-s-,Arrebay,
089v,N021,#snorm,Rey-s-,Rey,
089v,N023,#snorm,Gepraten-s-,Gepraten,
089v,N036,#snorm,Gmue-s-,Gmue,
089v,N040,#snorm,Gepraten-s-,Gepraten,
089v,N043,#snorm,Lembren-s-,Lembren,
089v,N044,#snorm,Gen-s-,Gen,
089v,N046,#snorm,Gepachen-s-,Gepachen,
090r,N003,#snorm,Gen-s-,Gen,
090r,N004,#snorm,-S-aw|s|ultz,,aw|s|ultz
090r,N012,#snorm,Gepraten-s-,Gepraten,
090r,N013,#snorm,Lungnmue-s-,Lungnmue,
090r,N018,#snorm,-S-amb|s|tag,,amb|s|tag
090r,N026,#snorm,Gmue-s-,Gmue,
090r,N029,#snorm,-S-untag,,untag
090r,N032,#snorm,Arbay-s-,Arbay,
090r,N034,#snorm,-S-peczerey,,peczerey
090r,N039,#snorm,Opfelgmue-s-,Opfelgmue,
090r,N045,#snorm,-S-ultzui|s|ch,,ultzui|s|ch
090r,N048,#snorm,Arbay-s-,Arbay,
090r,N050,#snorm,-S-tob,,tob
090r,N051,#snorm,Rappi-s-,Rappi,
090v,N002,#snorm,Rey-s-,Rey,
090v,N003,#snorm,arbay-s-,arbay,
090v,N010,#snorm,-S-ulczvi|s|ch,,ulczvi|s|ch
090v,N011,#snorm,-S-pecerey,,pecerey
090v,N018,#snorm,Arbay|s|-s-,Arbay|s|,
090v,N023,#snorm,-S-peczerey,,peczerey
090v,N024,#snorm,-S-ulcz,,ulcz
090v,N025,#snorm,arbay-s-,arbay,
091r,N001,#snorm,-S-amb|s|tag,,amb|s|tag
091r,N007,#snorm,-S-pecerey,,pecerey
091r,N010,#snorm,fuerhe|s|-s-,fuerhe|s|,
091r,N032,#snorm,-S-penatt,,penatt
091r,N041,#snorm,kurbi|s|-s-,kurbi|s|,
091r,N044,#snorm,-S-cher,,cher
091v,N005,#snorm,kurbi-s-,kurbi,
091v,N006,#snorm,-S-werbi|s|ch|s|uppen,,werbi|s|ch|s|uppen
091v,N019,#snorm,-S-chottwell,,chottwell
091v,N023,#snorm,-S-charff,,charff
091v,N024,#snorm,Ge|s|to|s||s|en-s-,Ge|s|to|s||s|en,
091v,N030,#snorm,Gepachen-s-,Gepachen,
091v,N034,#snorm,-S-trawben,,trawben
091v,N036,#snorm,-S-triphen,,triphen
091v,N040,#snorm,-S-ubte|s|t,,ubte|s|t
092r,N020,#snorm,lach-s-,lach,
092r,N021,#snorm,al-s-,al,
092r,N030,#snorm,al-s-,al,
092r,N040,#snorm,-S-almen,,almen
092r,N041,#snorm,-s-elmling,,elmling
092r,N042,#snorm,-S-chaydt,,chaydt
092r,N043,#snorm,-S-chervi|s|ch,,chervi|s|ch
092r,N044,#snorm,-S-chyedt,,chyedt
092r,N045,#snorm,-S-chill,,chill
092r,N046,#snorm,-S-chraczenn,,chraczenn
092r,N047,#snorm,-S-churing,,churing
092r,N048,#snorm,-S-ichling,,ichling
092r,N049,#snorm,-S-prenczling,,prenczling
092r,N050,#snorm,-S-lam,,lam
092v,N001,#snorm,-S-tainpeyß,,tainpeyß
092v,N002,#snorm,-S-terler,,terler
092v,N003,#snorm,-S-trebczagel,,trebczagel
092v,N004,#snorm,-S-tur,,tur
092v,N005,#snorm,-S-tockui|s|ch,,tockui|s|ch
092v,N019,#snorm,fuerhe|s|-s-,fuerhe|s|,
092v,N040,#snorm,-S-yropp,,yropp
092v,N041,#snorm,-S-yropp,,yropp
092v,N046,#snorm,Rey|s|-s-,Rey|s|,
093r,N005,#snorm,hyer-s-,hyer,
093r,N007,#snorm,-S-angen,,angen
093r,N008,#snorm,arbay-s-,arbay,
093r,N016,#snorm,grie|s|-s-,grie|s|,
093r,N020,#snorm,ke-s-,ke,
093v,N008,#snorm,ke-s-,ke,
093v,N010,#snorm,-S-awwen,,awwen
093v,N013,#snorm,-S-chaffmilich,,chaffmilich
093v,N014,#snorm,Gay-s-milich,Gay,milich
093v,N019,#snorm,-S-choten,,choten
094r,N002,#snorm,-S-ieden,,ieden
094r,N002,#snorm,-S-o,,o
094r,N010,#snorm,da-s-,da,
094r,N011,#snorm,ful-s-,ful,
094r,N016,#snorm,-S-ammen,,ammen
094r,N016,#snorm,|s|echen-s-,|s|echen,
094r,N016,#snorm,al-s-,al,
094r,N019,#snorm,da-s-,da,
094r,N020,#snorm,da-s-,da,
094r,N021,#snorm,E-s-,E,
094r,N021,#snorm,e-s-,e,
094r,N022,#snorm,e-s-,e,
094r,N023,#snorm,-s-equitur,,equitur
094v,N002,#snorm,-S-o,,o
094v,N003,#snorm,da-s-,da,
094v,N004,#snorm,hacke-s-,hacke,
094v,N005,#snorm,da-s-,da,
094v,N006,#snorm,e-s-,e,
094v,N006,#snorm,e-s-,e,
094v,N007,#snorm,al-s-,al,
094v,N008,#snorm,da-s-,da,
094v,N008,#snorm,erbel-s-,erbel,
094v,N013,#snorm,-S-o,,o
094v,N015,#snorm,|s|eych-s-,|s|eych,
094v,N016,#snorm,reyb-s-,reyb,
094v,N017,#snorm,da-s-,da,
094v,N017,#snorm,e-s-,e,
094v,N019,#snorm,e-s-,e,
094v,N021,#snorm,da-s-,da,
094v,N021,#snorm,da-s-,da,
094v,N021,#snorm,e-s-,e,
094v,N022,#snorm,e-s-,e,
094v,N022,#snorm,al-s-,al,
