folio,line,type,word,pre_text,after_text
030v,N011,#slong,|s|neydt,,neydt
030v,N012,#slong,|s|ey,,ey
030v,N012,#slong,|s|tra,,tra
030v,N013,#slong,au|s||s|en,au,|s|en
030v,N013,#slong,au|s||s|en,au|s|,en
030v,N014,#slong,|s|al|s|en,,al|s|en
030v,N014,#slong,|s|al|s|en,|s|al,en
030v,N014,#slong,|s|chu|s||s|el,,chu|s||s|el
030v,N014,#slong,|s|chu|s||s|el,|s|chu,|s|el
030v,N014,#slong,|s|chu|s||s|el,|s|chu|s|,el
030v,N015,#slong,|s|chudt,,chudt
030v,N017,#slong,au|s||s|enn,au,|s|enn
030v,N017,#slong,au|s||s|enn,au|s|,enn
030v,N018,#slong,|s|ain,,ain
030v,N018,#slong,nu|s|-s-,nu,-s-
030v,N018,#slong,gro|s|-s-,gro,-s-
030v,N020,#slong,bi|s|ling,bi,ling
030v,N021,#slong,|s|am,,am
030v,N021,#slong,|s|o,,o
030v,N022,#slong,|s|o,,o
030v,N022,#slong,|s|toß,,toß
030v,N022,#slong,hal|s|-s-,hal,-s-
031r,N001,#slong,|s|perr,,perr
031r,N003,#slong,ve|s|tlich,ve,tlich
031r,N004,#slong,e|s||s|en,e,|s|en
031r,N004,#slong,e|s||s|en,e|s|,en
031r,N004,#slong,e|s|,e,
031r,N005,#slong,|s|ich,,ich
031r,N006,#slong,ki|s|ling,ki,ling
031r,N006,#slong,helli|s|ch,helli,ch
031r,N007,#slong,|s|mecket,,mecket
031r,N008,#slong,|s|am,,am
031r,N008,#slong,i|s|t,i,t
031r,N008,#slong,hub|s|lich,hub,lich
031r,N009,#slong,mor|s|ar,mor,ar
031r,N010,#slong,|s|emel,,emel
031r,N010,#slong,|s|neydt,,neydt
031r,N012,#slong,|s|emel,,emel
031r,N012,#slong,mu|s|cat,mu,cat
031r,N013,#slong,|s|tupp,,tupp
031r,N014,#slong,|s|lach,,lach
031r,N015,#slong,hab|s|t,hab,t
031r,N016,#slong,mag|s|t,mag,t
031r,N017,#slong,fue|s||s|el,fue,|s|el
031r,N017,#slong,fue|s||s|el,fue|s|,el
031r,N018,#slong,|s|malcz,,malcz
031r,N018,#slong,mor|s|ar,mor,ar
031r,N018,#slong,|s|ecz,,ecz
031v,N002,#slong,|s|o,,o
031v,N003,#slong,ver|s|alcz,ver,alcz
031v,N005,#slong,|s|o,,o
031v,N006,#slong,va|s|t,va,t
031v,N007,#slong,|s|affrann,,affrann
031v,N008,#slong,|s|ecz,,ecz
031v,N009,#slong,|s|ieden-s-,,ieden-s-
031v,N009,#slong,wa|s|-s-er,wa,-s-er
031v,N010,#slong,che|s||s|el,che,|s|el
031v,N010,#slong,che|s||s|el,che|s|,el
031v,N010,#slong,al|s|o,al,o
031v,N010,#slong,wa|s|-s-er,wa,-s-er
031v,N011,#slong,|s|ieden,,ieden
031v,N012,#slong,|s|chuet,,chuet
031v,N013,#slong,be|s|war,be,war
031v,N014,#slong,wa|s|-s-er,wa,-s-er
031v,N014,#slong,|s|o,,o
031v,N015,#slong,|s|neydt,,neydt
031v,N016,#slong,al|s|o,al,o
031v,N016,#slong,|s|toz,,toz
031v,N016,#slong,|s|pi|s||s|el,,pi|s||s|el
031v,N016,#slong,|s|pi|s||s|el,|s|pi,|s|el
031v,N016,#slong,|s|pi|s||s|el,|s|pi|s|,el
031v,N017,#slong,ro|s|t,ro,t
031v,N018,#slong,|s|malcz,,malcz
031v,N021,#slong,|s|ewdt,,ewdt
031v,N022,#slong,|s|chell,,chell
032r,N001,#slong,|s|o,,o
032r,N002,#slong,|s|y,,y
032r,N002,#slong,|s|elbigen,,elbigen
032r,N003,#slong,|s|y,,y
032r,N006,#slong,|s|amen,,amen
032r,N008,#slong,wey|s||s|e,wey,|s|e
032r,N008,#slong,wey|s||s|e,wey|s|,e
032r,N009,#slong,|s|neidt,,neidt
032r,N012,#slong,|s|malcz,,malcz
032r,N015,#slong,|s|eniff,,eniff
032r,N016,#slong,|s|pelten,,pelten
032r,N017,#slong,al|s|o,al,o
032r,N020,#slong,|s|pelten,,pelten
032v,N001,#slong,wa|s|-s-er,wa,-s-er
032v,N001,#slong,|s|ewcz,,ewcz
032v,N002,#slong,|s|malcz,,malcz
032v,N002,#slong,|s|pelten,,pelten
032v,N003,#slong,|s|y,,y
032v,N003,#slong,hai|s|z,hai,z
032v,N004,#slong,|s|malcz,,malcz
032v,N004,#slong,al|s|o,al,o
032v,N006,#slong,|s|iednuß,,iednuß
032v,N006,#slong,wa|s|-s-er,wa,-s-er
032v,N009,#slong,|s|lach,,lach
032v,N009,#slong,mi|s|ch,mi,ch
032v,N010,#slong,|s|treich,,treich
032v,N012,#slong,|s|p,,p
032v,N012,#slong,|s|malcz,,malcz
032v,N012,#slong,|s|o,,o
032v,N012,#slong,|s|ol,,ol
032v,N013,#slong,|s|alben,,alben
032v,N016,#slong,|s|lach,,lach
032v,N017,#slong,|s|peck,,peck
032v,N018,#slong,mi|s|ch,mi,ch
032v,N019,#slong,|s|treich-s-,,treich-s-
032v,N020,#slong,|s|o,,o
032v,N020,#slong,|s|alb-s-,,alb-s-
032v,N022,#slong,vi|s|ch,vi,ch
033r,N001,#slong,|s|toz,,toz
033r,N001,#slong,mor|s|ar,mor,ar
033r,N003,#slong,|s|neyd,,neyd
033r,N004,#slong,|s|warcz,,warcz
033r,N005,#slong,vi|s|ch,vi,ch
033r,N007,#slong,e|s||s|eich,e,|s|eich
033r,N007,#slong,e|s||s|eich,e|s|,eich
033r,N008,#slong,|s|neydt,,neydt
033r,N009,#slong,|s|emel,,emel
033r,N009,#slong,ro|s|t,ro,t
033r,N010,#slong,|s|tra,,tra
033r,N010,#slong,e|s||s|en,e,|s|en
033r,N010,#slong,e|s||s|en,e|s|,en
033r,N012,#slong,ey|s||s|en,ey,|s|en
033r,N012,#slong,ey|s||s|en,ey|s|,en
033r,N013,#slong,|s|lach,,lach
033r,N014,#slong,|s|ich,,ich
033r,N016,#slong,wur|s|t,wur,t
033r,N018,#slong,ey|s||s|en,ey,|s|en
033r,N018,#slong,ey|s||s|en,ey|s|,en
033r,N018,#slong,|s|malcz,,malcz
033r,N019,#slong,mag|s|tu,mag,tu
033r,N019,#slong,|s|tru=czell,,tru=czell
033r,N021,#slong,|s|neyd,,neyd
033r,N021,#slong,|s|chu|s||s|ell,,chu|s||s|ell
033r,N021,#slong,|s|chu|s||s|ell,|s|chu,|s|ell
033r,N021,#slong,|s|chu|s||s|ell,|s|chu|s|,ell
033v,N001,#slong,|s|ulcz,,ulcz
033v,N001,#slong,vi|s|ch,vi,ch
033v,N002,#slong,|s|o,,o
033v,N002,#slong,wa|s|-s-er,wa,-s-er
033v,N002,#slong,e|s||s|eich,e,|s|eich
033v,N002,#slong,e|s||s|eich,e|s|,eich
033v,N003,#slong,|s|ewdt,,ewdt
033v,N003,#slong,vi|s|ch,vi,ch
033v,N006,#slong,|s|ulz,,ulz
033v,N007,#slong,|s|teck,,teck
033v,N007,#slong,|s|pi|s|el,,pi|s|el
033v,N007,#slong,|s|pi|s|el,|s|pi,el
033v,N008,#slong,|s|o,,o
033v,N008,#slong,|s|ewcz,,ewcz
033v,N008,#slong,che|s||s|el=lein,che,|s|el=lein
033v,N008,#slong,che|s||s|el=lein,che|s|,el=lein
033v,N011,#slong,|s|uppen,,uppen
033v,N012,#slong,e|s||s|eich,e,|s|eich
033v,N012,#slong,e|s||s|eich,e|s|,eich
033v,N012,#slong,|s|treich,,treich
033v,N013,#slong,|s|ib,,ib
033v,N015,#slong,wa|s|-s-er,wa,-s-er
033v,N017,#slong,richte|s|t,richte,t
033v,N017,#slong,|s|o,,o
033v,N017,#slong,be|s|tra,be,tra
033v,N018,#slong,i|s|-s-+,i,-s-+
033v,N019,#slong,al|s|o,al,o
033v,N020,#slong,|s|eniff,,eniff
034r,N001,#slong,|s|o,,o
034r,N001,#slong,|s|eniff,,eniff
034r,N001,#slong,|s|am,,am
034r,N002,#slong,|s|awber,,awber
034r,N002,#slong,|s|chon,,chon
034r,N002,#slong,|s|toz,,toz
034r,N003,#slong,mor=|s|ar,mor=,ar
034r,N004,#slong,|s|to-s-,,to-s-
034r,N004,#slong,|s|,,
034r,N005,#slong,mi|s|ch,mi,ch
034r,N005,#slong,|s|eniff,,eniff
034r,N006,#slong,va|s|t,va,t
034r,N008,#slong,|s|o,,o
034r,N008,#slong,|s|elbigen,,elbigen
034r,N009,#slong,|s|o+,,o+
034r,N010,#slong,ha|s|t,ha,t
034r,N010,#slong,|s|eniff,,eniff
034r,N011,#slong,va|s|ten,va,ten
034r,N012,#slong,|s|o,,o
034r,N012,#slong,|s|toz,,toz
034r,N013,#slong,mor|s|ar,mor,ar
034r,N018,#slong,e|s||s|en,e,|s|en
034r,N018,#slong,e|s||s|en,e|s|,en
034r,N019,#slong,|s|chwarcz,,chwarcz
034r,N020,#slong,|s|o,,o
034r,N021,#slong,mu|s|t,mu,t
034v,N002,#slong,mu|s|t,mu,t
034v,N003,#slong,mu|s|t,mu,t
034v,N005,#slong,|s|alcz,,alcz
034v,N005,#slong,mag|s|tu,mag,tu
034v,N006,#slong,|s|warcz,,warcz
034v,N007,#slong,wey|s|-s-,wey,-s-
034v,N008,#slong,|s|o,,o
034v,N010,#slong,mu|s|t,mu,t
034v,N010,#slong,mue|s|t,mue,t
034v,N011,#slong,|s|alz,,alz
034v,N011,#slong,|s|olt,,olt
034v,N011,#slong,verge|s||s|en,verge,|s|en
034v,N011,#slong,verge|s||s|en,verge|s|,en
034v,N013,#slong,|s|weine-s-,,weine-s-
034v,N013,#slong,fley|s|ch,fley,ch
034v,N013,#slong,|s|malcz,,malcz
034v,N013,#slong,mu|s|t,mu,t
034v,N016,#slong,vi|s|ch,vi,ch
034v,N017,#slong,|s|to-s-,,to-s-
034v,N018,#slong,mu|s|tu,mu,tu
034v,N019,#slong,i|s|t,i,t
034v,N019,#slong,au|s|ter,au,ter
034v,N019,#slong,ma|s||s|en,ma,|s|en
034v,N019,#slong,ma|s||s|en,ma|s|,en
034v,N020,#slong,mue|s|t,mue,t
034v,N021,#slong,|s|alcz,,alcz
035r,N002,#slong,|s|chueb,,chueb
035r,N002,#slong,|s|y,,y
035r,N003,#slong,petter|s|il,petter,il
035r,N003,#slong,|s|aluan,,aluan
035r,N004,#slong,|s|affran,,affran
035r,N004,#slong,|s|alcz,,alcz
035r,N004,#slong,e|s||s|eich,e,|s|eich
035r,N004,#slong,e|s||s|eich,e|s|,eich
035r,N006,#slong,vi|s|ch,vi,ch
035r,N009,#slong,all|s|o,all,o
035r,N009,#slong,mag|s|tu,mag,tu
035r,N010,#slong,lachg|s|ten,lachg,ten
035r,N011,#slong,vi|s|ch,vi,ch
035r,N012,#slong,vi|s|ch,vi,ch
035r,N012,#slong,|s|ieden,,ieden
035r,N013,#slong,|s|oll,,oll
035r,N013,#slong,vi|s|ch,vi,ch
035r,N013,#slong,|s|ewd,,ewd
035r,N013,#slong,wa|s|-s-er,wa,-s-er
035r,N014,#slong,|s|alcz,,alcz
035r,N014,#slong,|s|y,,y
035r,N014,#slong,wa|s||s|en,wa,|s|en
035r,N014,#slong,wa|s||s|en,wa|s|,en
035r,N016,#slong,|s|o,,o
035r,N017,#slong,|s|y,,y
035r,N017,#slong,|s|ieden,,ieden
035r,N018,#slong,wa|s|-s-er,wa,-s-er
035r,N018,#slong,gew|s|-s-,gew,-s-
035r,N019,#slong,vi|s|ch,vi,ch
035r,N019,#slong,|s|ew,,ew
035r,N019,#slong,|s|y,,y
035r,N020,#slong,|s|affran,,affran
035r,N021,#slong,ge|s|machen,ge,machen
035r,N021,#slong,|s|ewd,,ewd
035r,N021,#slong,|s|y,,y
035v,N001,#slong,|s|y,,y
035v,N003,#slong,|s|ummer,,ummer
035v,N004,#slong,|s|ullen,,ullen
035v,N006,#slong,|s|o,,o
035v,N007,#slong,|s|iben,,iben
035v,N007,#slong,mag|s|tu,mag,tu
035v,N008,#slong,|s|tan,,tan
035v,N008,#slong,|s|warcz,,warcz
035v,N008,#slong,mu|s|t,mu,t
035v,N009,#slong,wey|s|ß,wey,ß
035v,N010,#slong,i|s|t,i,t
035v,N010,#slong,|s|amen,,amen
035v,N012,#slong,mu|s|tu,mu,tu
035v,N013,#slong,|s|ummer,,ummer
035v,N013,#slong,|s|oltu,,oltu
035v,N014,#slong,|s|ol,,ol
035v,N014,#slong,|s|ein,,ein
035v,N014,#slong,|s|o,,o
035v,N015,#slong,|s|toz,,toz
035v,N015,#slong,|s|y,,y
035v,N015,#slong,|s|chon,,chon
035v,N016,#slong,|s|y,,y
035v,N017,#slong,verge|s||s|en,verge,|s|en
035v,N017,#slong,verge|s||s|en,verge|s|,en
035v,N017,#slong,petter|s|ill,petter,ill
035v,N018,#slong,|s|angen,,angen
035v,N018,#slong,|s|affran,,affran
035v,N020,#slong,weych|s|lin,weych,lin
035v,N020,#slong,|s|y,,y
035v,N021,#slong,|s|o,,o
035v,N021,#slong,|s|oltu,,oltu
035v,N021,#slong,|s|y,,y
036r,N001,#slong,|s|y,,y
036r,N001,#slong,la|s||s|en,la,|s|en
036r,N001,#slong,la|s||s|en,la|s|,en
036r,N001,#slong,|s|o,,o
036r,N001,#slong,|s|oltu,,oltu
036r,N001,#slong,|s|y,,y
036r,N001,#slong,|s|ieden,,ieden
036r,N003,#slong,|s|oltu,,oltu
036r,N003,#slong,|s|y,,y
036r,N003,#slong,|s|ieden,,ieden
036r,N004,#slong,ge=|s|otten,ge=,otten
036r,N004,#slong,i|s|t,i,t
036r,N004,#slong,|s|o,,o
036r,N004,#slong,|s|oltu,,oltu
036r,N004,#slong,la|s||s|en,la,|s|en
036r,N004,#slong,la|s||s|en,la|s|,en
036r,N005,#slong,|s|o,,o
036r,N006,#slong,pi|s|tu,pi,tu
036r,N007,#slong,mag|s|tu,mag,tu
036r,N007,#slong,|s|y,,y
036r,N008,#slong,|s|y,,y
036r,N008,#slong,verlew|s|t,verlew,t
036r,N008,#slong,|s|olt,,olt
036r,N009,#slong,|s|chon,,chon
036r,N009,#slong,|s|y,,y
036r,N010,#slong,ha|s|tu,ha,tu
036r,N012,#slong,|s|ten,,ten
036r,N012,#slong,|s|ewd,,ewd
036r,N014,#slong,al|s|o,al,o
036r,N015,#slong,|s|tenn,,tenn
036r,N015,#slong,al|s|o,al,o
036r,N015,#slong,ha|s|tu,ha,tu
036r,N018,#slong,|s|lach,,lach
036r,N019,#slong,|s|neydt,,neydt
036r,N019,#slong,|s|chaff,,chaff
036r,N020,#slong,|s|chu|s||s|el,,chu|s||s|el
036r,N020,#slong,|s|chu|s||s|el,|s|chu,|s|el
036r,N020,#slong,|s|chu|s||s|el,|s|chu|s|,el
036v,N001,#slong,|s|chu|s||s|el,,chu|s||s|el
036v,N001,#slong,|s|chu|s||s|el,|s|chu,|s|el
036v,N001,#slong,|s|chu|s||s|el,|s|chu|s|,el
036v,N002,#slong,|s|o,,o
036v,N005,#slong,|s|ol,,ol
036v,N006,#slong,|s|ol,,ol
036v,N007,#slong,|s|y,,y
036v,N007,#slong,|s|to|s||s|en,,to|s||s|en
036v,N007,#slong,|s|to|s||s|en,|s|to,|s|en
036v,N007,#slong,|s|to|s||s|en,|s|to|s|,en
036v,N007,#slong,|s|eichen,,eichen
036v,N008,#slong,|s|y,,y
036v,N009,#slong,|s|olt,,olt
036v,N010,#slong,|s|y,,y
036v,N011,#slong,gie|s||s|en,gie,|s|en
036v,N011,#slong,gie|s||s|en,gie|s|,en
036v,N011,#slong,gemi|s|cht,gemi,cht
036v,N012,#slong,pa|s|tel,pa,tel
036v,N013,#slong,vi|s|chen,vi,chen
036v,N013,#slong,hau|s|en,hau,en
036v,N013,#slong,wa|s|-s-er,wa,-s-er
036v,N014,#slong,pa|s|tel,pa,tel
036v,N014,#slong,|s|o,,o
036v,N018,#slong,vi|s|chen,vi,chen
036v,N019,#slong,pa|s|tel,pa,tel
036v,N019,#slong,|s|o,,o
036v,N021,#slong,|s|chu|s||s|el,,chu|s||s|el
036v,N021,#slong,|s|chu|s||s|el,|s|chu,|s|el
036v,N021,#slong,|s|chu|s||s|el,|s|chu|s|,el
037r,N001,#slong,|s|tocz,,tocz
037r,N002,#slong,mor|s|ar,mor,ar
037r,N002,#slong,er|s|t,er,t
037r,N003,#slong,|s|affran,,affran
037r,N003,#slong,mi|s|ch,mi,ch
037r,N004,#slong,|s|tupp,,tupp
037r,N005,#slong,|s|emell,,emell
037r,N006,#slong,ver|s|tet,ver,tet
037r,N007,#slong,|s|chu|s||s|el,,chu|s||s|el
037r,N007,#slong,|s|chu|s||s|el,|s|chu,|s|el
037r,N007,#slong,|s|chu|s||s|el,|s|chu|s|,el
037r,N007,#slong,|s|ol,,ol
037r,N007,#slong,|s|ein,,ein
037r,N008,#slong,i|s|t,i,t
037r,N008,#slong,au|s||s|-s-,au,|s|-s-
037r,N008,#slong,au|s||s|-s-,au|s|,-s-
037r,N009,#slong,|s|amb-s-,,amb-s-
037r,N012,#slong,|s|tocklein,,tocklein
037r,N013,#slong,|s|affran,,affran
037r,N015,#slong,|s|ewdt,,ewdt
037r,N015,#slong,|s|y,,y
037r,N017,#slong,|s|picz,,picz
037r,N019,#slong,petter|s|il,petter,il
037v,N003,#slong,|s|chal,,chal
037v,N004,#slong,|s|ieden,,ieden
037v,N005,#slong,|s|ieb,,ieb
037v,N005,#slong,|s|y,,y
037v,N005,#slong,|s|o,,o
037v,N005,#slong,|s|y,,y
037v,N007,#slong,e|s||s|eich,e,|s|eich
037v,N007,#slong,e|s||s|eich,e|s|,eich
037v,N008,#slong,|s|ewd,,ewd
037v,N011,#slong,rei|s|ch,rei,ch
037v,N012,#slong,wa|s|ch,wa,ch
037v,N012,#slong,wa|s|-s-er,wa,-s-er
037v,N013,#slong,|s|o,,o
037v,N014,#slong,|s|unnen,,unnen
037v,N015,#slong,i|s|t,i,t
037v,N015,#slong,|s|o,,o
037v,N015,#slong,|s|to-s-,,to-s-
037v,N016,#slong,mor|s|ar,mor,ar
037v,N017,#slong,|s|ib,,ib
037v,N017,#slong,|s|o,,o
037v,N018,#slong,|s|ecz,,ecz
037v,N019,#slong,ge|s|to|s||s|en,ge,to|s||s|en
037v,N019,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
037v,N019,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
037v,N019,#slong,rei|s|ch=wol,rei,ch=wol
038r,N001,#slong,mor|s|ar,mor,ar
038r,N002,#slong,|s|o,,o
038r,N002,#slong,|s|emel,,emel
038r,N002,#slong,|s|neydt,,neydt
038r,N004,#slong,|s|emel,,emel
038r,N004,#slong,mu|s|tat,mu,tat
038r,N005,#slong,|s|tupp,,tupp
038r,N005,#slong,|s|lach,,lach
038r,N007,#slong,mug|s|t,mug,t
038r,N007,#slong,|s|o,,o
038r,N008,#slong,mag|s|t,mag,t
038r,N009,#slong,fu|s||s|el,fu,|s|el
038r,N009,#slong,fu|s||s|el,fu|s|,el
038r,N009,#slong,|s|malcz,,malcz
038r,N010,#slong,mor|s|ar,mor,ar
038r,N010,#slong,|s|ecz,,ecz
038r,N014,#slong,|s|o,,o
038r,N015,#slong,|s|emel,,emel
038r,N016,#slong,|s|neydt,,neydt
038r,N017,#slong,mu|s|cat,mu,cat
038r,N017,#slong,|s|malcz,,malcz
038r,N020,#slong,|s|elbig,,elbig
038r,N020,#slong,au|s|ß,au,ß
038r,N021,#slong,di|s||s|em,di,|s|em
038r,N021,#slong,di|s||s|em,di|s|,em
038v,N001,#slong,gero|s|t,gero,t
038v,N003,#slong,ha|s|t,ha,t
038v,N003,#slong,|s|o,,o
038v,N005,#slong,gero|s|t,gero,t
038v,N010,#slong,|s|o,,o
038v,N012,#slong,|s|awber,,awber
038v,N016,#slong,i|s|t,i,t
038v,N016,#slong,|s|peyß,,peyß
038v,N017,#slong,ver|s|alcz,ver,alcz
038v,N017,#slong,|s|o,,o
038v,N017,#slong,i|s|t,i,t
038v,N018,#slong,gmue|s|-s-,gmue,-s-
038v,N019,#slong,|s|o,,o
038v,N020,#slong,fley|s|ch,fley,ch
038v,N020,#slong,vai|s|t,vai,t
038v,N020,#slong,|s|ie=den,,ie=den
038v,N021,#slong,|s|tat,,tat
038v,N022,#slong,|s|o,,o
038v,N022,#slong,mue|s|-s-,mue,-s-
039r,N001,#slong,mu|s|t,mu,t
039r,N002,#slong,|s|ue|s|ß,,ue|s|ß
039r,N002,#slong,|s|ue|s|ß,|s|ue,ß
039r,N004,#slong,rindflei|s|ch,rindflei,ch
039r,N004,#slong,|s|o,,o
039r,N004,#slong,ge|s|otten,ge,otten
039r,N005,#slong,flei|s|ch,flei,ch
039r,N005,#slong,|s|ey,,ey
039r,N009,#slong,|s|emel,,emel
039r,N010,#slong,|s|ill,,ill
039r,N012,#slong,ha|s|tu,ha,tu
039r,N012,#slong,|s|o,,o
039r,N012,#slong,vai|s|te,vai,te
039r,N014,#slong,|s|auber-s-,,auber-s-
039r,N017,#slong,|s|o,,o
039r,N018,#slong,vai|s|t,vai,t
039r,N021,#slong,|s|ew,,ew
039r,N021,#slong,|s|o,,o
039v,N002,#slong,|s|o,,o
039v,N002,#slong,i|s|t,i,t
039v,N005,#slong,|s|o,,o
039v,N006,#slong,ge|s|oten-s-,ge,oten-s-
039v,N006,#slong,|s|peck-s-,,peck-s-
039v,N008,#slong,|s|tupp,,tupp
039v,N011,#slong,|s|trawben,,trawben
039v,N013,#slong,|s|malz,,malz
039v,N013,#slong,|s|o,,o
039v,N013,#slong,ver|s|alcz,ver,alcz
039v,N015,#slong,|s|y,,y
039v,N015,#slong,|s|chon,,chon
039v,N015,#slong,|s|ewd,,ewd
039v,N015,#slong,|s|ie,,ie
039v,N016,#slong,|s|tatt,,tatt
039v,N019,#slong,|s|malcz,,malcz
039v,N021,#slong,fley|s|ch,fley,ch
040r,N001,#slong,fley|s|ch,fley,ch
040r,N004,#slong,wa|s|-s-er,wa,-s-er
040r,N004,#slong,|s|ey,,ey
040r,N006,#slong,|s|o,,o
040r,N006,#slong,i|s|t,i,t
040r,N009,#slong,|s|affran,,affran
040r,N010,#slong,al|s|o,al,o
040r,N010,#slong,|s|afftig,,afftig
040r,N010,#slong,ti|s|ch,ti,ch
040r,N013,#slong,|s|ewd,,ewd
040r,N013,#slong,|s|y,,y
040r,N014,#slong,ge|s|otten,ge,otten
040r,N014,#slong,|s|indt,,indt
040r,N014,#slong,|s|eniff,,eniff
040r,N015,#slong,|s|eich,,eich
040r,N016,#slong,ge|s|to|s||s|en,ge,to|s||s|en
040r,N016,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
040r,N016,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
040r,N017,#slong,pru|s|t,pru,t
040r,N018,#slong,|s|o,,o
040r,N018,#slong,i|s|t,i,t
040r,N020,#slong,|s|ewd,,ewd
040r,N021,#slong,fay|s|ß,fay,ß
040r,N021,#slong,fley|s|ch,fley,ch
040v,N001,#slong,|s|tupp,,tupp
040v,N001,#slong,|s|y,,y
040v,N002,#slong,|s|y,,y
040v,N003,#slong,ro|s|t,ro,t
040v,N003,#slong,|s|malcz,,malcz
040v,N003,#slong,|s|malcz,,malcz
040v,N005,#slong,|s|ieden,,ieden
040v,N005,#slong,|s|o,,o
040v,N005,#slong,|s|y,,y
040v,N007,#slong,|s|o,,o
040v,N007,#slong,|s|ew,,ew
040v,N007,#slong,|s|y,,y
040v,N008,#slong,|s|peck,,peck
040v,N009,#slong,e|s||s|eich,e,|s|eich
040v,N009,#slong,e|s||s|eich,e|s|,eich
040v,N010,#slong,|s|affran,,affran
040v,N012,#slong,|s|y,,y
040v,N013,#slong,|s|malcz,,malcz
040v,N015,#slong,wali|s|ch,wali,ch
040v,N015,#slong,petter|s|il,petter,il
040v,N016,#slong,e|s||s|eich,e,|s|eich
040v,N016,#slong,e|s||s|eich,e|s|,eich
040v,N018,#slong,|s|pen,,pen
040v,N018,#slong,|s|aw,,aw
040v,N019,#slong,|s|o,,o
040v,N020,#slong,wa|s|-s-er,wa,-s-er
040v,N020,#slong,|s|ewd,,ewd
040v,N021,#slong,|s|pen|s|aw,,pen|s|aw
040v,N021,#slong,|s|pen|s|aw,|s|pen,aw
041r,N001,#slong,ge|s|otten,ge,otten
041r,N001,#slong,i|s|t,i,t
041r,N001,#slong,|s|o,,o
041r,N001,#slong,|s|eich,,eich
041r,N002,#slong,|s|toß,,toß
041r,N003,#slong,mor|s|ar,mor,ar
041r,N003,#slong,|s|emel,,emel
041r,N005,#slong,|s|treich,,treich
041r,N005,#slong,|s|y,,y
041r,N006,#slong,ge|s|otten,ge,otten
041r,N006,#slong,i|s|t,i,t
041r,N008,#slong,|s|affran,,affran
041r,N009,#slong,|s|pen|s|aw,,pen|s|aw
041r,N009,#slong,|s|pen|s|aw,|s|pen,aw
041r,N010,#slong,|s|y,,y
041r,N010,#slong,ha|s|t,ha,t
041r,N010,#slong,|s|o,,o
041r,N010,#slong,i|s|t,i,t
041r,N014,#slong,cha|s|trawne,cha,trawne
041r,N015,#slong,|s|o,,o
041r,N018,#slong,|s|chon,,chon
041r,N018,#slong,la|s|,la,
041r,N019,#slong,|s|chon,,chon
041r,N019,#slong,czwi|s|chen,czwi,chen
041r,N020,#slong,fley|s|ch,fley,ch
041r,N020,#slong,al|s|o,al,o
041r,N021,#slong,|s|neyd,,neyd
041v,N001,#slong,|s|y,,y
041v,N002,#slong,|s|tumphacz,,tumphacz
041v,N003,#slong,pla|s|t,pla,t
041v,N003,#slong,|s|y,,y
041v,N004,#slong,i|s|t,i,t
041v,N004,#slong,|s|y,,y
041v,N005,#slong,|s|toz,,toz
041v,N007,#slong,|s|tumpfhat,,tumpfhat
041v,N007,#slong,|s|toß,,toß
041v,N009,#slong,|s|to|s||s|en,,to|s||s|en
041v,N009,#slong,|s|to|s||s|en,|s|to,|s|en
041v,N009,#slong,|s|to|s||s|en,|s|to|s|,en
041v,N009,#slong,pi|s|t,pi,t
041v,N009,#slong,|s|o,,o
041v,N011,#slong,|s|turcz,,turcz
041v,N014,#slong,flei|s|ch,flei,ch
041v,N014,#slong,|s|ieden,,ieden
041v,N015,#slong,ge|s|otten,ge,otten
041v,N015,#slong,i|s|t,i,t
041v,N015,#slong,|s|o,,o
041v,N015,#slong,|s|aluan,,aluan
041v,N016,#slong,petter|s|ill,petter,ill
041v,N016,#slong,|s|tupp,,tupp
041v,N017,#slong,|s|o,,o
041v,N017,#slong,|s|ich,,ich
041v,N019,#slong,i|s|t,i,t
041v,N019,#slong,|s|o,,o
041v,N019,#slong,|s|y,,y
041v,N021,#slong,wa|s|-s-er,wa,-s-er
042r,N002,#slong,|s|ieden,,ieden
042r,N002,#slong,|s|o,,o
042r,N002,#slong,|s|tercken,,tercken
042r,N003,#slong,|s|iecht,,iecht
042r,N003,#slong,|s|ein,,ein
042r,N004,#slong,|s|einen,,einen
042r,N004,#slong,|s|ein,,ein
042r,N004,#slong,|s|ein,,ein
042r,N006,#slong,hir|s||s|-s-,hir,|s|-s-
042r,N006,#slong,hir|s||s|-s-,hir|s|,-s-
042r,N007,#slong,fri|s|ch,fri,ch
042r,N007,#slong,hir|s||s|en,hir,|s|en
042r,N007,#slong,hir|s||s|en,hir|s|,en
042r,N007,#slong,|s|o,,o
042r,N008,#slong,|s|ewdt,,ewdt
042r,N008,#slong,|s|y,,y
042r,N009,#slong,|s|elber-s-,,elber-s-
042r,N009,#slong,i|s|t,i,t
042r,N009,#slong,|s|i,,i
042r,N009,#slong,|s|macken,,macken
042r,N009,#slong,|s|o,,o
042r,N010,#slong,|s|ol,,ol
042r,N011,#slong,petter=|s|ill,petter=,ill
042r,N011,#slong,|s|un|s|t,,un|s|t
042r,N011,#slong,|s|un|s|t,|s|un,t
