,folio,line,type,word,pre_text,after_text,position
2485,052r,N004,#slong,la|s||s|en,la|s|,en,medial
2486,052r,N005,#slong,|s|ewdt,,ewdt,initial
2487,052r,N006,#slong,choch|s|ilber,choch,ilber,medial
2488,052r,N006,#slong,vi|s|chel,vi,chel,medial
2489,052r,N007,#slong,arbay|s||s|en,arbay,|s|en,medial
2490,052r,N007,#slong,arbay|s||s|en,arbay|s|,en,medial
2491,052r,N007,#slong,vi|s|chel,vi,chel,medial
2492,052r,N008,#slong,|s|un|s|t,,un|s|t,initial
2493,052r,N008,#slong,|s|un|s|t,|s|un,t,medial
2494,052r,N008,#slong,|s|ulczen,,ulczen,initial
2495,052r,N008,#slong,leg|s|t,leg,t,medial
2496,052r,N010,#slong,mu|s|cat,mu,cat,medial
2497,052r,N010,#slong,|s|ulcz,,ulcz,initial
2498,052r,N011,#slong,|s|ulcz,,ulcz,initial
2499,052r,N011,#slong,ge|s|tett,ge,tett,medial
2500,052r,N012,#slong,|s|eczen,,eczen,initial
2501,052r,N014,#slong,|s|indt,,indt,initial
2502,052r,N014,#slong,|s|o,,o,initial
2503,052r,N015,#slong,|s|ecz,,ecz,initial
2504,052r,N015,#slong,mor|s|ar,mor,ar,medial
2505,052r,N017,#slong,|s|o,,o,initial
2506,052r,N017,#slong,petter|s|ill,petter,ill,medial
2507,052r,N018,#slong,|s|aluan,,aluan,initial
2508,052r,N018,#slong,|s|o,,o,initial
2509,052r,N021,#slong,ch=no|s|pel,ch=no,pel,medial
2510,052r,N021,#slong,fau|s|t,fau,t,medial
2511,052r,N021,#slong,|s|malcz,,malcz,initial
2512,052v,N001,#slong,i|s|t,i,t,medial
2513,052v,N001,#slong,mor|s|ar,mor,ar,medial
2514,052v,N001,#slong,|s|o,,o,initial
2515,052v,N001,#slong,|s|ecz,,ecz,initial
2516,052v,N001,#slong,chno|s|pel,chno,pel,medial
2517,052v,N004,#slong,I|s|t,I,t,medial
2518,052v,N004,#slong,|s|o,,o,initial
2519,052v,N006,#slong,|s|wanczel,,wanczel,initial
2520,052v,N007,#slong,|s|o,,o,initial
2521,052v,N008,#slong,|s|malcz,,malcz,initial
2522,052v,N009,#slong,choch|s|ilber,choch,ilber,medial
2523,052v,N010,#slong,|s|ey,,ey,initial
2524,052v,N013,#slong,|s|o,,o,initial
2525,052v,N013,#slong,i|s|t,i,t,medial
2526,052v,N014,#slong,|s|neyd,,neyd,initial
2527,052v,N015,#slong,chno|s|pel,chno,pel,medial
2528,052v,N015,#slong,au|s||s|,au,|s|,medial
2529,052v,N015,#slong,au|s||s|,au|s|,,final
2530,052v,N016,#slong,ha|s|t,ha,t,medial
2531,052v,N016,#slong,|s|ecz,,ecz,initial
2532,052v,N017,#slong,|s|tatt,,tatt,initial
2533,052v,N019,#slong,e|s||s|en,e,|s|en,medial
2534,052v,N019,#slong,e|s||s|en,e|s|,en,medial
2535,053r,N001,#slong,|s|ieden,,ieden,initial
2536,053r,N002,#slong,|s|y,,y,initial
2537,053r,N002,#slong,au|s|ter,au,ter,medial
2538,053r,N002,#slong,ma|s||s|en,ma,|s|en,medial
2539,053r,N002,#slong,ma|s||s|en,ma|s|,en,medial
2540,053r,N003,#slong,ha|s|tu,ha,tu,medial
2541,053r,N003,#slong,|s|o,,o,initial
2542,053r,N004,#slong,|s|lach,,lach,initial
2543,053r,N005,#slong,|s|affran,,affran,initial
2544,053r,N006,#slong,wey|s||s|em,wey,|s|em,medial
2545,053r,N006,#slong,wey|s||s|em,wey|s|,em,medial
2546,053r,N008,#slong,|s|ein,,ein,initial
2547,053r,N008,#slong,|s|o,,o,initial
2548,053r,N009,#slong,cze|s|treichen,cze,treichen,medial
2549,053r,N011,#slong,|s|chewß,,chewß,initial
2550,053r,N012,#slong,|s|y,,y,initial
2551,053r,N012,#slong,al|s|o,al,o,medial
2552,053r,N013,#slong,e|s||s|en,e,|s|en,medial
2553,053r,N013,#slong,e|s||s|en,e|s|,en,medial
2554,053r,N014,#slong,vi|s|ch,vi,ch,medial
2555,053r,N015,#slong,vi|s|ch,vi,ch,medial
2556,053r,N016,#slong,|s|toz,,toz,initial
2557,053r,N017,#slong,mor=|s|ar,mor=,ar,medial
2558,053r,N017,#slong,|s|trawben,,trawben,initial
2559,053r,N018,#slong,|s|toz,,toz,initial
2560,053r,N019,#slong,|s|treich,,treich,initial
2561,053r,N020,#slong,|s|affran,,affran,initial
2562,053v,N001,#slong,wei|s||s|en,wei,|s|en,medial
2563,053v,N001,#slong,wei|s||s|en,wei|s|,en,medial
2564,053v,N002,#slong,wa|s|-s-er,wa,-s-er,medial
2565,053v,N002,#slong,|s|alcz,,alcz,initial
2566,053v,N003,#slong,ha|s|t,ha,t,medial
2567,053v,N004,#slong,i|s|t,i,t,medial
2568,053v,N004,#slong,|s|o,,o,initial
2569,053v,N004,#slong,|s|treich,,treich,initial
2570,053v,N005,#slong,|s|chueß,,chueß,initial
2571,053v,N005,#slong,|s|y,,y,initial
2572,053v,N006,#slong,|s|y,,y,initial
2573,053v,N006,#slong,|s|ind,,ind,initial
2574,053v,N006,#slong,|s|o,,o,initial
2575,053v,N007,#slong,e|s||s|en,e,|s|en,medial
2576,053v,N007,#slong,e|s||s|en,e|s|,en,medial
2577,053v,N008,#slong,va|s|ten,va,ten,medial
2578,053v,N009,#slong,vi|s|ch,vi,ch,medial
2579,053v,N009,#slong,|s|ind,,ind,initial
2580,053v,N010,#slong,|s|tuppen,,tuppen,initial
2581,053v,N012,#slong,|s|affran,,affran,initial
2582,053v,N013,#slong,be|s|chaidenlich,be,chaidenlich,medial
2583,053v,N013,#slong,|s|alcz,,alcz,initial
2584,053v,N015,#slong,|s|y,,y,initial
2585,053v,N015,#slong,|s|amen,,amen,initial
2586,053v,N016,#slong,|s|y,,y,initial
2587,053v,N020,#slong,|s|elbigen,,elbigen,initial
2588,053v,N020,#slong,vi|s|ch,vi,ch,medial
2589,053v,N021,#slong,mach|s|tu,mach,tu,medial
2590,054r,N001,#slong,al|s|o,al,o,medial
2591,054r,N002,#slong,hay=|s||s|en,hay=,|s|en,medial
2592,054r,N002,#slong,hay=|s||s|en,hay=|s|,en,medial
2593,054r,N002,#slong,e|s||s|en,e,|s|en,medial
2594,054r,N002,#slong,e|s||s|en,e|s|,en,medial
2595,054r,N003,#slong,|s|elbigen,,elbigen,initial
2596,054r,N003,#slong,va|s|ten,va,ten,medial
2597,054r,N004,#slong,|s|ol,,ol,initial
2598,054r,N004,#slong,hai|s|t,hai,t,medial
2599,054r,N005,#slong,|s|ol,,ol,initial
2600,054r,N007,#slong,|s|piß,,piß,initial
2601,054r,N007,#slong,ge|s|to|s||s|en,ge,to|s||s|en,medial
2602,054r,N007,#slong,ge|s|to|s||s|en,ge|s|to,|s|en,medial
2603,054r,N007,#slong,ge|s|to|s||s|en,ge|s|to|s|,en,medial
2604,054r,N008,#slong,|s|y,,y,initial
2605,054r,N008,#slong,|s|malcz,,malcz,initial
2606,054r,N009,#slong,vi|s|chen,vi,chen,medial
2607,054r,N010,#slong,va|s|ten,va,ten,medial
2608,054r,N010,#slong,vi|s|ch,vi,ch,medial
2609,054r,N010,#slong,|s|indt,,indt,initial
2610,054r,N011,#slong,|s|y,,y,initial
2611,054r,N011,#slong,|s|ieden,,ieden,initial
2612,054r,N012,#slong,|s|tupp,,tupp,initial
2613,054r,N013,#slong,|s|to|s||s|en,,to|s||s|en,initial
2614,054r,N013,#slong,|s|to|s||s|en,|s|to,|s|en,medial
2615,054r,N013,#slong,|s|to|s||s|en,|s|to|s|,en,medial
2616,054r,N013,#slong,mor|s|ar,mor,ar,medial
2617,054r,N014,#slong,be=|s|chaiden,be=,chaiden,medial
2618,054r,N015,#slong,hau|s|en,hau,en,medial
2619,054r,N016,#slong,na|s||s|en,na,|s|en,medial
2620,054r,N016,#slong,na|s||s|en,na|s|,en,medial
2621,054r,N016,#slong,er|s|ten,er,ten,medial
2622,054r,N017,#slong,be|s|under,be,under,medial
2623,054r,N017,#slong,|s|ieden,,ieden,initial
2624,054r,N018,#slong,e|s||s|eich,e,|s|eich,medial
2625,054r,N018,#slong,e|s||s|eich,e|s|,eich,medial
2626,054r,N019,#slong,|s|ein,,ein,initial
2627,054r,N020,#slong,hab|s|t,hab,t,medial
2628,054r,N021,#slong,|s|treiß,,treiß,initial
2629,054r,N021,#slong,dicki|s|t,dicki,t,medial
2630,054v,N002,#slong,|s|elb,,elb,initial
2631,054v,N003,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
2632,054v,N003,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
2633,054v,N003,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
2634,054v,N003,#slong,la|s|-s-,la,-s-,medial
2635,054v,N004,#slong,|s|ten,,ten,initial
2636,054v,N004,#slong,|s|neydt,,neydt,initial
2637,054v,N005,#slong,e|s||s|enn,e,|s|enn,medial
2638,054v,N005,#slong,e|s||s|enn,e|s|,enn,medial
2639,054v,N005,#slong,|s|o,,o,initial
2640,054v,N006,#slong,|s|alcz,,alcz,initial
2641,054v,N008,#slong,va|s|ten,va,ten,medial
2642,054v,N008,#slong,|s|o,,o,initial
2643,054v,N008,#slong,vi|s|ch,vi,ch,medial
2644,054v,N009,#slong,vi|s|chen,vi,chen,medial
2645,054v,N009,#slong,|s|elbi=gem,,elbi=gem,initial
2646,054v,N010,#slong,|s|to|s||s|en,,to|s||s|en,initial
2647,054v,N010,#slong,|s|to|s||s|en,|s|to,|s|en,medial
2648,054v,N010,#slong,|s|to|s||s|en,|s|to|s|,en,medial
2649,054v,N010,#slong,|s|=trawben,,=trawben,initial
2650,054v,N012,#slong,|s|alcz,,alcz,initial
2651,054v,N012,#slong,be|s|chai=denhait,be,chai=denhait,medial
2652,054v,N013,#slong,|s|treich,,treich,initial
2653,054v,N013,#slong,|s|affrann,,affrann,initial
2654,054v,N015,#slong,|s|treich,,treich,initial
2655,054v,N016,#slong,ge|s|ch=elten,ge,ch=elten,medial
2656,054v,N017,#slong,le|s|en,le,en,medial
2657,054v,N018,#slong,|s|y,,y,initial
2658,054v,N018,#slong,|s|ynibell,,ynibell,initial
2659,054v,N019,#slong,e|s||s|en,e,|s|en,medial
2660,054v,N019,#slong,e|s||s|en,e|s|,en,medial
2661,054v,N019,#slong,gib|s|t,gib,t,medial
2662,054v,N019,#slong,|s|o,,o,initial
2663,054v,N020,#slong,be=|s|teck,be=,teck,medial
2664,054v,N020,#slong,|s|y,,y,initial
2665,054v,N020,#slong,|s|tra,,tra,initial
2666,054v,N021,#slong,e|s||s|en,e,|s|en,medial
2667,054v,N021,#slong,e|s||s|en,e|s|,en,medial
2668,055r,N001,#slong,ge|s|ulzte,ge,ulzte,medial
2669,055r,N003,#slong,|s|tozzen,,tozzen,initial
2670,055r,N003,#slong,mor|s|ar,mor,ar,medial
2671,055r,N004,#slong,haw|s||s|en,haw,|s|en,medial
2672,055r,N004,#slong,haw|s||s|en,haw|s|,en,medial
2673,055r,N004,#slong,pla|s|en,pla,en,medial
2674,055r,N005,#slong,|s|ein,,ein,initial
2675,055r,N005,#slong,wa|s|-s-er,wa,-s-er,medial
2676,055r,N006,#slong,haw|s|en,haw,en,medial
2677,055r,N006,#slong,pla|s|en,pla,en,medial
2678,055r,N006,#slong,|s|ieden,,ieden,initial
2679,055r,N006,#slong,|s|tr=eich,,tr=eich,initial
2680,055r,N007,#slong,haw|s|en,haw,en,medial
2681,055r,N007,#slong,pla|s|en,pla,en,medial
2682,055r,N010,#slong,ge|s|to|s||s|en,ge,to|s||s|en,medial
2683,055r,N010,#slong,ge|s|to|s||s|en,ge|s|to,|s|en,medial
2684,055r,N010,#slong,ge|s|to|s||s|en,ge|s|to|s|,en,medial
2685,055r,N012,#slong,i|s|t,i,t,medial
2686,055r,N012,#slong,ge|s|oten,ge,oten,medial
2687,055r,N012,#slong,|s|o,,o,initial
2688,055r,N015,#slong,|s|chu|s||s|el+,,chu|s||s|el+,initial
2689,055r,N015,#slong,|s|chu|s||s|el+,|s|chu,|s|el+,medial
2690,055r,N015,#slong,|s|chu|s||s|el+,|s|chu|s|,el+,medial
2691,055r,N017,#slong,|s|ey,,ey,initial
2692,055r,N017,#slong,|s|o,,o,initial
2693,055r,N017,#slong,di|s|e,di,e,medial
2694,055r,N018,#slong,|s|i,,i,initial
2695,055r,N018,#slong,|s|elbig,,elbig,initial
2696,055r,N018,#slong,be|s|under,be,under,medial
2697,055r,N019,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
2698,055r,N019,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
2699,055r,N019,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
2700,055r,N019,#slong,|s|elben,,elben,initial
2701,055r,N019,#slong,mag|s|tu,mag,tu,medial
2702,055r,N020,#slong,wei|s||s|en,wei,|s|en,medial
2703,055r,N020,#slong,wei|s||s|en,wei|s|,en,medial
2704,055r,N021,#slong,mag|s|tu,mag,tu,medial
2705,055v,N001,#slong,ge|s|ulczten,ge,ulczten,medial
2706,055v,N002,#slong,|s|neidt,,neidt,initial
2707,055v,N004,#slong,gela|s||s|en,gela,|s|en,medial
2708,055v,N004,#slong,gela|s||s|en,gela|s|,en,medial
2709,055v,N005,#slong,mag|s|t,mag,t,medial
2710,055v,N006,#slong,|s|y,,y,initial
2711,055v,N007,#slong,|s|chon,,chon,initial
2712,055v,N009,#slong,gro|s||s|e,gro,|s|e,medial
2713,055v,N009,#slong,gro|s||s|e,gro|s|,e,medial
2714,055v,N009,#slong,|s|iedung,,iedung,initial
2715,055v,N009,#slong,wa|s|-s-er,wa,-s-er,medial
2716,055v,N011,#slong,|s|iedt,,iedt,initial
2717,055v,N011,#slong,|s|alcz,,alcz,initial
2718,055v,N011,#slong,|s|y,,y,initial
2719,055v,N011,#slong,ge|s|oten,ge,oten,medial
2720,055v,N012,#slong,I|s|t,I,t,medial
2721,055v,N012,#slong,|s|y,,y,initial
2722,055v,N012,#slong,|s|tan,,tan,initial
2723,055v,N013,#slong,wa|s|-s-er,wa,-s-er,medial
2724,055v,N015,#slong,i|s|t,i,t,medial
2725,055v,N015,#slong,|s|y,,y,initial
2726,055v,N017,#slong,ge=|s|ten,ge=,ten,medial
2727,055v,N017,#slong,ge|s|ulcz,ge,ulcz,medial
2728,055v,N019,#slong,|s|ecz,,ecz,initial
2729,055v,N020,#slong,|s|tann,,tann,initial
2730,055v,N021,#slong,ge|s|tanden,ge,tanden,medial
2731,055v,N021,#slong,i|s|t,i,t,medial
2732,055v,N021,#slong,|s|o,,o,initial
2733,055v,N021,#slong,|s|neidt,,neidt,initial
2734,056r,N001,#slong,|s|cheiben,,cheiben,initial
2735,056r,N001,#slong,|s|tuckel,,tuckel,initial
2736,056r,N002,#slong,e|s||s|en,e,|s|en,medial
2737,056r,N002,#slong,e|s||s|en,e|s|,en,medial
2738,056r,N003,#slong,|s|lechtem,,lechtem,initial
2739,056r,N005,#slong,|s|ey,,ey,initial
2740,056r,N005,#slong,|s|ecz,,ecz,initial
2741,056r,N006,#slong,|s|tee,,tee,initial
2742,056r,N007,#slong,|s|ey,,ey,initial
2743,056r,N008,#slong,|s|chon,,chon,initial
2744,056r,N008,#slong,|s|ein,,ein,initial
2745,056r,N008,#slong,|s|ewdt,,ewdt,initial
2746,056r,N010,#slong,fue|s|ß,fue,ß,medial
2747,056r,N010,#slong,|s|ieden,,ieden,initial
2748,056r,N011,#slong,|s|to|s||s|en,,to|s||s|en,initial
2749,056r,N011,#slong,|s|to|s||s|en,|s|to,|s|en,medial
2750,056r,N011,#slong,|s|to|s||s|en,|s|to|s|,en,medial
2751,056r,N011,#slong,petter|s|ill,petter,ill,medial
2752,056r,N012,#slong,ge|s|to|s||s|en,ge,to|s||s|en,medial
2753,056r,N012,#slong,ge|s|to|s||s|en,ge|s|to,|s|en,medial
2754,056r,N012,#slong,ge|s|to|s||s|en,ge|s|to|s|,en,medial
2755,056r,N013,#slong,|s|oltu,,oltu,initial
2756,056r,N013,#slong,fue|s|ß,fue,ß,medial
2757,056r,N013,#slong,|s|tozzen,,tozzen,initial
2758,056r,N014,#slong,|s|treich,,treich,initial
2759,056r,N015,#slong,petter|s|ill,petter,ill,medial
2760,056r,N016,#slong,|s|treich,,treich,initial
2761,056r,N020,#slong,ge|s|odtne,ge,odtne,medial
2762,056r,N020,#slong,|s|pan=fackel,,pan=fackel,initial
2763,056v,N001,#slong,ge|s|oten,ge,oten,medial
2764,056v,N001,#slong,|s|ey,,ey,initial
2765,056v,N002,#slong,gro|s||s|en,gro,|s|en,medial
2766,056v,N002,#slong,gro|s||s|en,gro|s|,en,medial
2767,056v,N002,#slong,|s|piß,,piß,initial
2768,056v,N003,#slong,|s|malcz,,malcz,initial
2769,056v,N003,#slong,gero|s|t,gero,t,medial
2770,056v,N004,#slong,i|s|t,i,t,medial
2771,056v,N004,#slong,|s|o,,o,initial
2772,056v,N005,#slong,er|s|tem,er,tem,medial
2773,056v,N006,#slong,mu|s|ca,mu,ca,medial
2774,056v,N006,#slong,|s|y,,y,initial
2775,056v,N006,#slong,ge|s|oten,ge,oten,medial
2776,056v,N006,#slong,i|s|t,i,t,medial
2777,056v,N007,#slong,|s|un|s|t,,un|s|t,initial
2778,056v,N007,#slong,|s|un|s|t,|s|un,t,medial
2779,056v,N008,#slong,|s|ol,,ol,initial
2780,056v,N008,#slong,|s|awber,,awber,initial
2781,056v,N008,#slong,|s|ein,,ein,initial
2782,056v,N008,#slong,e|s||s|eich,e,|s|eich,medial
2783,056v,N008,#slong,e|s||s|eich,e|s|,eich,medial
2784,056v,N009,#slong,ha|s|t,ha,t,medial
2785,056v,N010,#slong,|s|ecz,,ecz,initial
2786,056v,N011,#slong,|s|tarcken,,tarcken,initial
2787,056v,N012,#slong,row|s|t,row,t,medial
2788,056v,N015,#slong,ge|s|otten,ge,otten,medial
2789,056v,N015,#slong,vi|s|ch,vi,ch,medial
2790,056v,N015,#slong,|s|pan=vackel,,pan=vackel,initial
2791,056v,N016,#slong,|s|weinen,,weinen,initial
2792,056v,N016,#slong,fue|s|ß,fue,ß,medial
2793,056v,N017,#slong,|s|o,,o,initial
2794,056v,N018,#slong,vi|s|ch,vi,ch,medial
2795,056v,N019,#slong,wei|s||s|en,wei,|s|en,medial
2796,056v,N019,#slong,wei|s||s|en,wei|s|,en,medial
2797,056v,N020,#slong,|s|warcz,,warcz,initial
2798,057r,N001,#slong,|s|warcz,,warcz,initial
2799,057r,N002,#slong,|s|agen,,agen,initial
2800,057r,N004,#slong,al|s|o,al,o,medial
2801,057r,N004,#slong,|s|ecz,,ecz,initial
2802,057r,N004,#slong,|s|ten,,ten,initial
2803,057r,N005,#slong,|s|oll,,oll,initial
2804,057r,N005,#slong,|s|o,,o,initial
2805,057r,N006,#slong,|s|chaw,,chaw,initial
2806,057r,N008,#slong,|s|pan,,pan,initial
2807,057r,N008,#slong,|s|eyberleich,,eyberleich,initial
2808,057r,N009,#slong,preg|s|t,preg,t,medial
2809,057r,N011,#slong,au|s|ß,au,ß,medial
2810,057r,N011,#slong,lei|s|tel,lei,tel,medial
2811,057r,N012,#slong,i|s|t,i,t,medial
2812,057r,N012,#slong,gewe|s||s|en,gewe,|s|en,medial
2813,057r,N012,#slong,gewe|s||s|en,gewe|s|,en,medial
2814,057r,N013,#slong,|s|ich,,ich,initial
2815,057r,N014,#slong,|s|ol,,ol,initial
2816,057r,N015,#slong,e|s||s|en,e,|s|en,medial
2817,057r,N015,#slong,e|s||s|en,e|s|,en,medial
2818,057r,N017,#slong,gro|s||s|en,gro,|s|en,medial
2819,057r,N017,#slong,gro|s||s|en,gro|s|,en,medial
2820,057r,N017,#slong,|s|o,,o,initial
2821,057r,N017,#slong,|s|y,,y,initial
2822,057r,N017,#slong,mag|s|t,mag,t,medial
2823,057r,N018,#slong,|s|y,,y,initial
2824,057r,N018,#slong,fri|s|ch-s-,fri,ch-s-,medial
2825,057r,N018,#slong,wa|s|-s-er,wa,-s-er,medial
2826,057r,N020,#slong,ge|s|to|s||s|en,ge,to|s||s|en,medial
2827,057r,N020,#slong,ge|s|to|s||s|en,ge|s|to,|s|en,medial
2828,057r,N020,#slong,ge|s|to|s||s|en,ge|s|to|s|,en,medial
2829,057v,N003,#slong,fri|s|ch,fri,ch,medial
2830,057v,N003,#slong,wa|s|-s-er,wa,-s-er,medial
2831,057v,N003,#slong,Al|s|o,Al,o,medial
2832,057v,N004,#slong,wa|s|-s-er,wa,-s-er,medial
2833,057v,N005,#slong,le|s|ten,le,ten,medial
2834,057v,N005,#slong,|s|y,,y,initial
2835,057v,N006,#slong,|s|y,,y,initial
2836,057v,N007,#slong,|s|ind,,ind,initial
2837,057v,N007,#slong,|s|o,,o,initial
2838,057v,N008,#slong,|s|iedunden,,iedunden,initial
2839,057v,N008,#slong,wa|s|-s-er,wa,-s-er,medial
2840,057v,N008,#slong,|s|y,,y,initial
2841,057v,N010,#slong,wa|s|-s-er,wa,-s-er,medial
2842,057v,N010,#slong,wa|s|-s-er,wa,-s-er,medial
2843,057v,N010,#slong,ver|s|alczen,ver,alczen,medial
2844,057v,N011,#slong,|s|ey,,ey,initial
2845,057v,N011,#slong,|s|ieden,,ieden,initial
2846,057v,N012,#slong,e|s||s|en,e,|s|en,medial
2847,057v,N012,#slong,e|s||s|en,e|s|,en,medial
2848,057v,N013,#slong,|s|chefczelten,,chefczelten,initial
2849,057v,N014,#slong,ha|s|t,ha,t,medial
2850,057v,N015,#slong,|s|o,,o,initial
2851,057v,N017,#slong,petter|s|ill,petter,ill,medial
2852,057v,N017,#slong,|s|affran,,affran,initial
2853,057v,N019,#slong,|s|elb,,elb,initial
2854,057v,N020,#slong,|s|oltu,,oltu,initial
2855,058r,N002,#slong,|s|treich,,treich,initial
2856,058r,N003,#slong,er|s|ten,er,ten,medial
2857,058r,N003,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
2858,058r,N003,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
2859,058r,N003,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
2860,058r,N004,#slong,|s|warcz,,warcz,initial
2861,058r,N005,#slong,|s|warczen,,warczen,initial
2862,058r,N006,#slong,|s|ol,,ol,initial
2863,058r,N006,#slong,|s|warcz,,warcz,initial
2864,058r,N008,#slong,|s|ilbert,,ilbert,initial
2865,058r,N008,#slong,|s|ein,,ein,initial
2866,058r,N008,#slong,|s|ol,,ol,initial
2867,058r,N011,#slong,|s|o,,o,initial
2868,058r,N011,#slong,wei|s||s|en,wei,|s|en,medial
2869,058r,N011,#slong,wei|s||s|en,wei|s|,en,medial
2870,058r,N012,#slong,|s|warcz,,warcz,initial
2871,058r,N013,#slong,wei|s||s|em,wei,|s|em,medial
2872,058r,N013,#slong,wei|s||s|em,wei|s|,em,medial
2873,058r,N014,#slong,wei|s||s|em,wei,|s|em,medial
2874,058r,N014,#slong,wei|s||s|em,wei|s|,em,medial
2875,058r,N015,#slong,|s|chaff,,chaff,initial
2876,058r,N016,#slong,|s|lach,,lach,initial
2877,058r,N017,#slong,be|s|under,be,under,medial
2878,058r,N017,#slong,be|s|under,be,under,medial
2879,058r,N018,#slong,petter|s|il,petter,il,medial
2880,058r,N018,#slong,|s|to|s||s|en,,to|s||s|en,initial
2881,058r,N018,#slong,|s|to|s||s|en,|s|to,|s|en,medial
2882,058r,N018,#slong,|s|to|s||s|en,|s|to|s|,en,medial
2883,058v,N001,#slong,|s|malcz,,malcz,initial
2884,058v,N002,#slong,|s|chudt,,chudt,initial
2885,058v,N003,#slong,|s|lach,,lach,initial
2886,058v,N004,#slong,|s|elb,,elb,initial
2887,058v,N005,#slong,|s|y,,y,initial
2888,058v,N006,#slong,au|s|,au,,final
2889,058v,N007,#slong,|s|chneid,,chneid,initial
2890,058v,N007,#slong,be|s|under,be,under,medial
2891,058v,N008,#slong,|s|pi|s||s|ell,,pi|s||s|ell,initial
2892,058v,N008,#slong,|s|pi|s||s|ell,|s|pi,|s|ell,medial
2893,058v,N008,#slong,|s|pi|s||s|ell,|s|pi|s|,ell,medial
2894,058v,N009,#slong,al|s|uil,al,uil,medial
2895,058v,N010,#slong,|s|to-s-,,to-s-,initial
2896,058v,N010,#slong,er|s|ten,er,ten,medial
2897,058v,N011,#slong,|s|pi|s||s|eln,,pi|s||s|eln,initial
2898,058v,N011,#slong,|s|pi|s||s|eln,|s|pi,|s|eln,medial
2899,058v,N011,#slong,|s|pi|s||s|eln,|s|pi|s|,eln,medial
2900,058v,N012,#slong,|s|pi|s||s|el,,pi|s||s|el,initial
2901,058v,N012,#slong,|s|pi|s||s|el,|s|pi,|s|el,medial
2902,058v,N012,#slong,|s|pi|s||s|el,|s|pi|s|,el,medial
2903,058v,N014,#slong,|s|pi|s||s|lein,,pi|s||s|lein,initial
2904,058v,N014,#slong,|s|pi|s||s|lein,|s|pi,|s|lein,medial
2905,058v,N014,#slong,|s|pi|s||s|lein,|s|pi|s|,lein,medial
2906,058v,N015,#slong,|s|o,,o,initial
2907,058v,N016,#slong,|s|pi|s||s|el,,pi|s||s|el,initial
2908,058v,N016,#slong,|s|pi|s||s|el,|s|pi,|s|el,medial
2909,058v,N016,#slong,|s|pi|s||s|el,|s|pi|s|,el,medial
2910,058v,N016,#slong,|s|neidt,,neidt,initial
2911,058v,N016,#slong,|s|y,,y,initial
2912,058v,N017,#slong,e|s||s|en,e,|s|en,medial
2913,058v,N017,#slong,e|s||s|en,e|s|,en,medial
2914,058v,N019,#slong,|s|chlach,,chlach,initial
2915,058v,N020,#slong,be|s|under,be,under,medial
2916,058v,N021,#slong,be|s|under,be,under,medial
2917,058v,N021,#slong,|s|toz,,toz,initial
2918,058v,N021,#slong,petter|s|ill,petter,ill,medial
2919,059r,N001,#slong,|s|lach,,lach,initial
2920,059r,N002,#slong,we|s|under,we,under,medial
2921,059r,N002,#slong,au|s|ß,au,ß,medial
2922,059r,N002,#slong,ma|s||s|en,ma,|s|en,medial
2923,059r,N002,#slong,ma|s||s|en,ma|s|,en,medial
2924,059r,N003,#slong,|s|affran,,affran,initial
2925,059r,N004,#slong,|s|elbigen,,elbigen,initial
2926,059r,N006,#slong,|s|elben,,elben,initial
2927,059r,N006,#slong,wei|s||s|en,wei,|s|en,medial
2928,059r,N006,#slong,wei|s||s|en,wei|s|,en,medial
2929,059r,N007,#slong,|s|elben,,elben,initial
2930,059r,N007,#slong,|s|ein,,ein,initial
2931,059r,N011,#slong,ha|s|t,ha,t,medial
2932,059r,N012,#slong,e|s||s|en,e,|s|en,medial
2933,059r,N012,#slong,e|s||s|en,e|s|,en,medial
2934,059r,N013,#slong,va|s|ten,va,ten,medial
2935,059r,N015,#slong,Al|s||s|o,Al,|s|o,medial
2936,059r,N015,#slong,Al|s||s|o,Al|s|,o,medial
2937,059r,N017,#slong,|s|ten,,ten,initial
2938,059r,N017,#slong,|s|y,,y,initial
2939,059r,N018,#slong,ge|s|tanden,ge,tanden,medial
2940,059r,N018,#slong,i|s|t,i,t,medial
2941,059r,N018,#slong,|s|ind,,ind,initial
2942,059r,N018,#slong,|s|y,,y,initial
2943,059r,N019,#slong,|s|indt,,indt,initial
2944,059r,N019,#slong,|s|o,,o,initial
2945,059r,N020,#slong,|s|affran,,affran,initial
2946,059v,N001,#slong,|s|chewß,,chewß,initial
2947,059v,N003,#slong,e|s||s|en,e,|s|en,medial
2948,059v,N003,#slong,e|s||s|en,e|s|,en,medial
2949,059v,N004,#slong,romi|s|che,romi,che,medial
2950,059v,N004,#slong,po|s||s|eten,po,|s|eten,medial
2951,059v,N004,#slong,po|s||s|eten,po|s|,eten,medial
2952,059v,N005,#slong,|s|ewd,,ewd,initial
2953,059v,N006,#slong,|s|tatt,,tatt,initial
