folio,line,type,word,pre_text,after_text
191r,N001,#slong,ka|s|mad,ka,mad
191r,N002,#slong,pi|s|ce-s-,pi,ce-s-
191r,N002,#slong,po|s|t,po,t
191r,N003,#slong,ker|s|en,ker,en
191r,N004,#slong,hir|s|en,hir,en
191r,N004,#slong,|s|ultz,,ultz
191r,N007,#slong,haideni|s|chen,haideni,chen
191r,N008,#slong,|s|pi-s-,,pi-s-
191r,N011,#slong,mor|s|er,mor,er
191r,N014,#slong,pa|s|teden,pa,teden
191r,N014,#slong,|s|ol,,ol
191r,N015,#slong,fi|s|ch,fi,ch
191r,N017,#slong,hech|s|t,hech,t
191r,N019,#slong,lach|s|e,lach,e
191r,N020,#slong,|s|tokfi|s|ch,,tokfi|s|ch
191r,N020,#slong,|s|tokfi|s|ch,|s|tokfi,ch
191r,N021,#slong,|s|weinen,,weinen
191r,N021,#slong,|s|weinen,,weinen
191r,N024,#slong,wei|s||s|en,wei,|s|en
191r,N024,#slong,wei|s||s|en,wei|s|,en
191r,N025,#slong,|s|pi|s||s|e,,pi|s||s|e
191r,N025,#slong,|s|pi|s||s|e,|s|pi,|s|e
191r,N025,#slong,|s|pi|s||s|e,|s|pi|s|,e
191v,N003,#slong,|s|pi-s-,,pi-s-
191v,N005,#slong,mor|s|er,mor,er
191v,N009,#slong,|s|al|s|e,,al|s|e
191v,N009,#slong,|s|al|s|e,|s|al,e
191v,N010,#slong,|s|chwammen,,chwammen
191v,N011,#slong,|s|al|s|en,,al|s|en
191v,N011,#slong,|s|al|s|en,|s|al,en
191v,N012,#slong,|s|ol,,ol
191v,N013,#slong,|s|ol,,ol
191v,N014,#slong,|s|tockfi|s|ch,,tockfi|s|ch
191v,N014,#slong,|s|tockfi|s|ch,|s|tockfi,ch
191v,N014,#slong,|s|ol,,ol
191v,N016,#slong,ritntflai|s|ch,ritntflai,ch
191v,N016,#slong,a|s|chlauch,a,chlauch
191v,N016,#slong,|s|eudt,,eudt
191v,N017,#slong,|s|ol,,ol
191v,N019,#slong,|s|ol,,ol
191v,N021,#slong,|s|ol,,ol
191v,N021,#slong,|s|pi-s-,,pi-s-
191v,N022,#slong,|s|ol,,ol
191v,N023,#slong,|s|pi-s-,,pi-s-
191v,N024,#slong,ro|s|t,ro,t
191v,N026,#slong,gero|s|t,gero,t
192r,N001,#slong,Reini|s|chen,Reini,chen
192r,N002,#slong,fi|s|chen,fi,chen
192r,N004,#slong,fi|s|chen,fi,chen
192r,N005,#slong,fi|s|chen,fi,chen
192r,N006,#slong,fi|s|chen,fi,chen
192r,N007,#slong,nu|s||s|en,nu,|s|en
192r,N007,#slong,nu|s||s|en,nu|s|,en
192r,N008,#slong,va|s|ten,va,ten
192r,N009,#slong,haidni|s|ch,haidni,ch
192r,N018,#slong,ge|s|otten,ge,otten
192r,N020,#slong,rei|s|,rei,
192r,N021,#slong,hunrbru|s|t,hunrbru,t
192r,N022,#slong,hunerbru|s|ten,hunerbru,ten
192r,N023,#slong,rei|s|mele,rei,mele
192r,N026,#slong,nu|s||s|en,nu,|s|en
192r,N026,#slong,nu|s||s|en,nu|s|,en
192v,N002,#slong,kir|s|en,kir,en
192v,N003,#slong,ker|s|chen,ker,chen
192v,N004,#slong,kumpo|s|t,kumpo,t
192v,N004,#slong,weich|s|len,weich,len
192v,N012,#slong,vnderwey|s|en,vnderwey,en
192v,N013,#slong,|s|pey|s|en,,pey|s|en
192v,N013,#slong,|s|pey|s|en,|s|pey,en
192v,N014,#slong,|s|ein,,ein
192v,N014,#slong,ver|s|teen,ver,teen
192v,N015,#slong,|s|ol,,ol
192v,N015,#slong,|s|ehen,,ehen
192v,N017,#slong,|s|achen,,achen
192v,N021,#slong,gro|s||s|en,gro,|s|en
192v,N021,#slong,gro|s||s|en,gro|s|,en
192v,N022,#slong,|s|y,,y
192v,N022,#slong,|s|ich,,ich
192v,N023,#slong,|s|y,,y
192v,N023,#slong,|s|ich,,ich
192v,N023,#slong,be|s|achen,be,achen
192v,N024,#slong,|s|pey|s|e,,pey|s|e
192v,N024,#slong,|s|pey|s|e,|s|pey,e
192v,N025,#slong,|s|ol,,ol
192v,N026,#slong,|s|ol,,ol
192v,N026,#slong,|s|ich,,ich
192v,N026,#slong,ent|s|chemen,ent,chemen
193r,N001,#slong,|s|chier,,chier
193r,N001,#slong,wei|s|er,wei,er
193r,N003,#slong,|s|ol,,ol
193r,N004,#slong,ker|s||s|en,ker,|s|en
193r,N004,#slong,ker|s||s|en,ker|s|,en
193r,N005,#slong,|s|ol,,ol
193r,N005,#slong,|s|ol,,ol
193r,N006,#slong,|s|to|s||s|en,,to|s||s|en
193r,N006,#slong,|s|to|s||s|en,|s|to,|s|en
193r,N006,#slong,|s|to|s||s|en,|s|to|s|,en
193r,N006,#slong,ker|s||s|en,ker,|s|en
193r,N006,#slong,ker|s||s|en,ker|s|,en
193r,N006,#slong,|s|lahe,,lahe
193r,N007,#slong,|s|ib,,ib
193r,N008,#slong,rei|s|e-s-,rei,e-s-
193r,N008,#slong,|s|ol,,ol
193r,N008,#slong,|s|to|s||s|en,,to|s||s|en
193r,N008,#slong,|s|to|s||s|en,|s|to,|s|en
193r,N008,#slong,|s|to|s||s|en,|s|to|s|,en
193r,N009,#slong,|s|malcz,,malcz
193r,N010,#slong,|s|pechk,,pechk
193r,N010,#slong,|s|meltz,,meltz
193r,N011,#slong,uer|s|alcz,uer,alcz
193r,N013,#slong,hir|s||s|en,hir,|s|en
193r,N013,#slong,hir|s||s|en,hir|s|,en
193r,N013,#slong,|s|ulczet,,ulczet
193r,N014,#slong,hir|s||s|en,hir,|s|en
193r,N014,#slong,hir|s||s|en,hir|s|,en
193r,N014,#slong,|s|ol,,ol
193r,N015,#slong,ro|s|t,ro,t
193r,N015,#slong,|s|ol,,ol
193r,N016,#slong,|s|ey,,ey
193r,N016,#slong,|s|neiden,,neiden
193r,N016,#slong,|s|cheiben,,cheiben
193r,N017,#slong,honig|s|aim,honig,aim
193r,N017,#slong,|s|ol,,ol
193r,N017,#slong,|s|ieden,,ieden
193r,N018,#slong,|s|toß,,toß
193r,N019,#slong,|s|y,,y
193r,N020,#slong,|s|chaff,,chaff
193r,N020,#slong,wa|s|ch,wa,ch
193r,N021,#slong,|s|chicht,,chicht
193r,N022,#slong,|s|chicht,,chicht
193r,N022,#slong,al|s|o,al,o
193r,N023,#slong,rei|s|mel,rei,mel
193r,N024,#slong,|s|ol,,ol
193v,N001,#slong,rei|s|e-s-,rei,e-s-
193v,N001,#slong,|s|ol,,ol
193v,N001,#slong,|s|to|s||s|en,,to|s||s|en
193v,N001,#slong,|s|to|s||s|en,|s|to,|s|en
193v,N001,#slong,|s|to|s||s|en,|s|to|s|,en
193v,N003,#slong,bru|s|t,bru,t
193v,N003,#slong,|s|ol,,ol
193v,N003,#slong,zai|s|en,zai,en
193v,N003,#slong,|s|ol,,ol
193v,N004,#slong,|s|malcz,,malcz
193v,N004,#slong,|s|ol,,ol
193v,N005,#slong,|s|ol,,ol
193v,N005,#slong,|s|ieden,,ieden
193v,N007,#slong,Rey|s|e,Rey,e
193v,N008,#slong,wa|s||s|er,wa,|s|er
193v,N008,#slong,wa|s||s|er,wa|s|,er
193v,N008,#slong,|s|eud,,eud
193v,N009,#slong,wa|s||s|er,wa,|s|er
193v,N009,#slong,wa|s||s|er,wa|s|,er
193v,N009,#slong,|s|eud,,eud
193v,N010,#slong,|s|malcz,,malcz
193v,N010,#slong,|s|malcz,,malcz
193v,N011,#slong,|s|alcz,,alcz
193v,N012,#slong,haidni|s|chen,haidni,chen
193v,N013,#slong,|s|ol,,ol
193v,N013,#slong,|s|oll,,oll
193v,N014,#slong,flai|s|ch,flai,ch
193v,N014,#slong,|s|peck,,peck
193v,N016,#slong,uer|s|alcz,uer,alcz
193v,N017,#slong,|s|pi|s|ße,,pi|s|ße
193v,N017,#slong,|s|pi|s|ße,|s|pi,ße
193v,N018,#slong,|s|ol,,ol
193v,N019,#slong,|s|treich,,treich
193v,N019,#slong,|s|piß,,piß
193v,N020,#slong,|s|chon,,chon
193v,N020,#slong,|s|elb,,elb
193v,N021,#slong,ge|s|to|s||s|en,ge,to|s||s|en
193v,N021,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
193v,N021,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
193v,N022,#slong,|s|elcz,,elcz
193v,N022,#slong,gemu|s|,gemu,
193v,N023,#slong,|s|ol,,ol
193v,N023,#slong,peter|s|ilg,peter,ilg
193v,N023,#slong,|s|aluey,,aluey
193v,N026,#slong,|s|ieden,,ieden
194r,N001,#slong,-S-pen|s|au,-S-pen,au
194r,N002,#slong,i|s|t,i,t
194r,N004,#slong,|s|ol,,ol
194r,N005,#slong,lo|s|en,lo,en
194r,N005,#slong,flai|s|ch,flai,ch
194r,N007,#slong,flei|s|ch,flei,ch
194r,N007,#slong,i|s|t,i,t
194r,N008,#slong,|s|eud,,eud
194r,N008,#slong,|s|peck,,peck
194r,N009,#slong,|s|chnitten,,chnitten
194r,N010,#slong,peter|s|ilg,peter,ilg
194r,N010,#slong,|s|altz,,altz
194r,N010,#slong,ma|s||s|en,ma,|s|en
194r,N010,#slong,ma|s||s|en,ma|s|,en
194r,N012,#slong,|s|anft,,anft
194r,N012,#slong,ke|s||s|el,ke,|s|el
194r,N012,#slong,ke|s||s|el,ke|s|,el
194r,N014,#slong,ro|s|t,ro,t
194r,N015,#slong,|s|anfft,,anfft
194r,N015,#slong,gero|s|t,gero,t
194r,N015,#slong,i|s|t,i,t
194r,N016,#slong,|s|chu|s||s|el,,chu|s||s|el
194r,N016,#slong,|s|chu|s||s|el,|s|chu,|s|el
194r,N016,#slong,|s|chu|s||s|el,|s|chu|s|,el
194r,N017,#slong,|s|tecklein,,tecklein
194r,N018,#slong,lo|s|e,lo,e
194r,N020,#slong,ker|s||s|en,ker,|s|en
194r,N020,#slong,ker|s||s|en,ker|s|,en
194r,N021,#slong,|s|ol,,ol
194r,N021,#slong,ker|s||s|en,ker,|s|en
194r,N021,#slong,ker|s||s|en,ker|s|,en
194r,N021,#slong,|s|ein,,ein
194r,N023,#slong,wa|s||s|er,wa,|s|er
194r,N023,#slong,wa|s||s|er,wa|s|,er
194r,N023,#slong,|s|y,,y
194r,N023,#slong,|s|y,,y
194r,N023,#slong,|s|yeden,,yeden
194r,N024,#slong,|s|toß,,toß
194r,N024,#slong,|s|y,,y
194r,N025,#slong,|s|lahe,,lahe
194r,N025,#slong,|s|ib,,ib
194r,N025,#slong,|s|nitten,,nitten
194v,N001,#slong,wa|s||s|er,wa,|s|er
194v,N001,#slong,wa|s||s|er,wa|s|,er
194v,N002,#slong,|s|ee,,ee
194v,N002,#slong,ge|s|to|s||s|en,ge,to|s||s|en
194v,N002,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
194v,N002,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
194v,N003,#slong,Al|s|o,Al,o
194v,N003,#slong,mach|s|tu,mach,tu
194v,N003,#slong,ma|s||s|,ma,|s|
194v,N003,#slong,ma|s||s|,ma|s|,
194v,N004,#slong,|s|penling,,penling
194v,N005,#slong,mor|s|er,mor,er
194v,N008,#slong,|s|toß,,toß
194v,N008,#slong,|s|amen,,amen
194v,N009,#slong,mor|s|er,mor,er
194v,N010,#slong,fri|s|chem,fri,chem
194v,N010,#slong,|s|malcz,,malcz
194v,N010,#slong,|s|toß,,toß
194v,N011,#slong,|s|cham,,cham
194v,N011,#slong,|s|chon,,chon
194v,N012,#slong,|s|chu|s||s|el,,chu|s||s|el
194v,N012,#slong,|s|chu|s||s|el,|s|chu,|s|el
194v,N012,#slong,|s|chu|s||s|el,|s|chu|s|,el
194v,N012,#slong,moer|s|er,moer,er
194v,N013,#slong,|s|eige,,eige
194v,N014,#slong,|s|maltz,,maltz
194v,N014,#slong,|s|chut,,chut
194v,N014,#slong,|s|chu|s||s|el,,chu|s||s|el
194v,N014,#slong,|s|chu|s||s|el,|s|chu,|s|el
194v,N014,#slong,|s|chu|s||s|el,|s|chu|s|,el
194v,N016,#slong,hub|s|ch,hub,ch
194v,N017,#slong,|s|aur,,aur
194v,N018,#slong,|s|neid,,neid
194v,N019,#slong,|s|cheiben,,cheiben
194v,N019,#slong,wey|s||s|en,wey,|s|en
194v,N019,#slong,wey|s||s|en,wey|s|,en
194v,N020,#slong,|s|ey,,ey
194v,N021,#slong,aine|s|t,aine,t
194v,N024,#slong,Be|s|neid,Be,neid
194v,N024,#slong,|s|chon,,chon
194v,N024,#slong,|s|neid,,neid
194v,N024,#slong,|s|y,,y
194v,N025,#slong,|s|y,,y
194v,N025,#slong,|s|y,,y
195r,N002,#slong,|s|turcze,,turcze
195r,N003,#slong,lang|s|am,lang,am
195r,N005,#slong,i|s|t,i,t
195r,N005,#slong,|s|ied,,ied
195r,N007,#slong,al|s|o,al,o
195r,N007,#slong,mach|s|tu,mach,tu
195r,N009,#slong,pa|s|teten,pa,teten
195r,N010,#slong,Pa|s|teten,Pa,teten
195r,N010,#slong,fi|s|chen,fi,chen
195r,N010,#slong,al|s|o,al,o
195r,N010,#slong,fi|s|ch,fi,ch
195r,N011,#slong,|s|y,,y
195r,N011,#slong,|s|ey,,ey
195r,N011,#slong,|s|tucklein,,tucklein
195r,N012,#slong,peter|s|ilg,peter,ilg
195r,N012,#slong,|s|aluej,,aluej
195r,N013,#slong,|s|affran,,affran
195r,N015,#slong,i|s|t,i,t
195r,N015,#slong,fi|s|ch,fi,ch
195r,N018,#slong,ke|s||s|el,ke,|s|el
195r,N018,#slong,ke|s||s|el,ke|s|,el
195r,N019,#slong,al|s|o,al,o
195r,N019,#slong,flai|s|ch,flai,ch
195r,N021,#slong,fi|s|ch,fi,ch
195r,N022,#slong,|s|ol,,ol
195r,N022,#slong,|s|ol,,ol
195r,N022,#slong,|s|to|s||s|en,,to|s||s|en
195r,N022,#slong,|s|to|s||s|en,|s|to,|s|en
195r,N022,#slong,|s|to|s||s|en,|s|to|s|,en
195r,N023,#slong,mor|s|er,mor,er
195r,N023,#slong,|s|ol,,ol
195r,N024,#slong,e|s||s|ig,e,|s|ig
195r,N024,#slong,e|s||s|ig,e|s|,ig
195r,N024,#slong,|s|ol,,ol
195r,N025,#slong,|s|enf,,enf
195r,N025,#slong,|s|un|s|t,,un|s|t
195r,N025,#slong,|s|un|s|t,|s|un,t
195r,N026,#slong,|s|oltu,,oltu
195r,N026,#slong,|s|ieden,,ieden
195r,N026,#slong,|s|malcz,,malcz
195r,N027,#slong,gie|s||s|en,gie,|s|en
195r,N027,#slong,gie|s||s|en,gie|s|,en
195r,N027,#slong,fi|s|ch,fi,ch
195v,N001,#slong,di|s|er,di,er
195v,N001,#slong,mag|s|tu,mag,tu
195v,N003,#slong,|s|chupp,,chupp
195v,N003,#slong,lo|s|e,lo,e
195v,N004,#slong,vi|s|ch,vi,ch
195v,N004,#slong,|s|y,,y
195v,N004,#slong,|s|ind,,ind
195v,N005,#slong,|s|eud,,eud
195v,N005,#slong,|s|ey,,ey
195v,N005,#slong,la|s|-s-,la,-s-
195v,N005,#slong,|s|y,,y
195v,N005,#slong,|s|toß,,toß
195v,N005,#slong,|s|y,,y
195v,N006,#slong,mor|s|er,mor,er
195v,N007,#slong,|s|affran,,affran
195v,N007,#slong,ge|s|to|s||s|en,ge,to|s||s|en
195v,N007,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
195v,N007,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
195v,N007,#slong,|s|y,,y
195v,N007,#slong,ma|s||s|en,ma,|s|en
195v,N007,#slong,ma|s||s|en,ma|s|,en
195v,N008,#slong,be|s|preng,be,preng
195v,N008,#slong,|s|y,,y
195v,N008,#slong,au|s||s|en,au,|s|en
195v,N008,#slong,au|s||s|en,au|s|,en
195v,N009,#slong,|s|alcz,,alcz
195v,N009,#slong,|s|y,,y
195v,N009,#slong,ro|s|t,ro,t
195v,N010,#slong,al|s|o,al,o
195v,N010,#slong,mach|s|tu,mach,tu
195v,N012,#slong,fri|s|ch,fri,ch
195v,N012,#slong,wa|s|ch,wa,ch
195v,N013,#slong,|s|y,,y
195v,N014,#slong,|s|aluej,,aluej
195v,N014,#slong,peter|s|ilg,peter,ilg
195v,N014,#slong,ge|s|to|s||s|en,ge,to|s||s|en
195v,N014,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
195v,N014,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
195v,N015,#slong,|s|altz,,altz
195v,N015,#slong,|s|y,,y
195v,N015,#slong,ma|s||s|en,ma,|s|en
195v,N015,#slong,ma|s||s|en,ma|s|,en
195v,N017,#slong,|s|preng,,preng
195v,N018,#slong,au|s||s|en,au,|s|en
195v,N018,#slong,au|s||s|en,au|s|,en
195v,N018,#slong,|s|alcz,,alcz
195v,N018,#slong,|s|ey,,ey
195v,N019,#slong,ro|s|t,ro,t
195v,N019,#slong,|s|y,,y
195v,N020,#slong,|s|ol,,ol
195v,N021,#slong,lach|s|en,lach,en
195v,N021,#slong,|s|chab,,chab
195v,N021,#slong,|s|chueppen,,chueppen
195v,N022,#slong,|s|pald,,pald
195v,N022,#slong,|s|neid,,neid
195v,N022,#slong,|s|tuken,,tuken
195v,N022,#slong,peter|s|ilg,peter,ilg
195v,N023,#slong,|s|aluej,,aluej
195v,N023,#slong,ge|s|to|s||s|en,ge,to|s||s|en
195v,N023,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
195v,N023,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
195v,N023,#slong,|s|altz,,altz
195v,N024,#slong,ma|s||s|en,ma,|s|en
195v,N024,#slong,ma|s||s|en,ma|s|,en
195v,N025,#slong,|s|tuk,,tuk
195v,N025,#slong,|s|tuk,,tuk
196r,N001,#slong,|s|ey,,ey
196r,N001,#slong,kan|s|tu,kan,tu
196r,N001,#slong,|s|y,,y
196r,N001,#slong,ge|s|tampfen,ge,tampfen
196r,N002,#slong,mach|s|tu,mach,tu
196r,N003,#slong,be|s|onder,be,onder
196r,N003,#slong,|s|einem,,einem
196r,N004,#slong,I|s|t,I,t
196r,N004,#slong,flei|s|chtag-s-,flei,chtag-s-
196r,N004,#slong,mag|s|tu,mag,tu
196r,N005,#slong,ua|s|hannen,ua,hannen
196r,N006,#slong,ha|s|t,ha,t
196r,N006,#slong,|s|y,,y
196r,N006,#slong,|s|maltz,,maltz
196r,N007,#slong,|s|eud,,eud
196r,N007,#slong,|s|y,,y
196r,N007,#slong,hunerbru|s|ten,hunerbru,ten
196r,N008,#slong,flai|s|ch,flai,ch
196r,N008,#slong,|s|o,,o
196r,N008,#slong,kun|s|t,kun,t
196r,N008,#slong,de|s|ter,de,ter
196r,N009,#slong,pe|s||s|er,pe,|s|er
196r,N009,#slong,pe|s||s|er,pe|s|,er
196r,N009,#slong,ver|s|altz,ver,altz
196r,N010,#slong,-S-tockfi|s|ch,-S-tockfi,ch
196r,N011,#slong,|s|tockfi|s|ch,,tockfi|s|ch
196r,N011,#slong,|s|tockfi|s|ch,|s|tockfi,ch
196r,N011,#slong,i|s|t,i,t
196r,N012,#slong,wa|s||s|er,wa,|s|er
196r,N012,#slong,wa|s||s|er,wa|s|,er
196r,N013,#slong,e|s||s|ich,e,|s|ich
196r,N013,#slong,e|s||s|ich,e|s|,ich
196r,N013,#slong,al|s|o,al,o
196r,N014,#slong,|s|chin,,chin
196r,N015,#slong,ro|s|t,ro,t
196r,N015,#slong,|s|treich,,treich
196r,N017,#slong,|s|cho,,cho
196r,N018,#slong,wei|s||s|em,wei,|s|em
196r,N018,#slong,wei|s||s|em,wei|s|,em
196r,N019,#slong,ge|s|to|s||s|en,ge,to|s||s|en
196r,N019,#slong,ge|s|to|s||s|en,ge|s|to,|s|en
196r,N019,#slong,ge|s|to|s||s|en,ge|s|to|s|,en
196r,N020,#slong,|s|affran,,affran
196r,N020,#slong,|s|alcz,,alcz
196r,N020,#slong,ma|s||s|en,ma,|s|en
196r,N020,#slong,ma|s||s|en,ma|s|,en
196r,N020,#slong,|s|preng,,preng
196r,N021,#slong,fi|s|ch,fi,ch
196r,N021,#slong,fi|s|ch,fi,ch
196r,N021,#slong,|s|y,,y
196r,N021,#slong,|s|o,,o
196r,N021,#slong,|s|lag,,lag
196r,N023,#slong,al|s|o,al,o
196r,N023,#slong,nemi|s|t,nemi,t
196r,N024,#slong,ua|s|t,ua,t
196r,N025,#slong,|s|chwein,,chwein
196r,N026,#slong,ge|s|otten,ge,otten
196r,N026,#slong,|s|chweinen,,chweinen
196v,N001,#slong,ge|s|otten,ge,otten
196v,N002,#slong,|s|neid,,neid
196v,N002,#slong,|s|mal,,mal
196v,N002,#slong,|s|neid,,neid
196v,N003,#slong,|s|o,,o
196v,N003,#slong,peter|s|ilg,peter,ilg
196v,N004,#slong,ge|s|oten,ge,oten
196v,N004,#slong,|s|aluej,,aluej
196v,N004,#slong,|s|chon,,chon
196v,N005,#slong,maj|s|t,maj,t
196v,N006,#slong,|s|chu|s||s|el,,chu|s||s|el
196v,N006,#slong,|s|chu|s||s|el,|s|chu,|s|el
196v,N006,#slong,|s|chu|s||s|el,|s|chu|s|,el
196v,N006,#slong,e|s||s|ich,e,|s|ich
196v,N006,#slong,e|s||s|ich,e|s|,ich
196v,N007,#slong,|s|ode,,ode
196v,N007,#slong,|s|aur,,aur
196v,N008,#slong,|s|malcz,,malcz
196v,N010,#slong,uer|s|alcz,uer,alcz
196v,N012,#slong,bru|s|t,bru,t
196v,N013,#slong,|s|toß,,toß
196v,N013,#slong,mor|s|er,mor,er
196v,N015,#slong,|s|altz,,altz
196v,N015,#slong,ma|s||s|en,ma,|s|en
196v,N015,#slong,ma|s||s|en,ma|s|,en
196v,N016,#slong,|s|ammen,,ammen
196v,N016,#slong,|s|neid,,neid
196v,N017,#slong,|s|chafft,,chafft
196v,N017,#slong,|s|lecht,,lecht
196v,N017,#slong,|s|nebel,,nebel
196v,N018,#slong,|s|pi-s-,,pi-s-
196v,N019,#slong,au|s|wendig,au,wendig
196v,N019,#slong,krau|s|p,krau,p
196v,N020,#slong,|s|ieden,,ieden
196v,N021,#slong,|s|tecklen,,tecklen
196v,N021,#slong,nimp|s|t,nimp,t
196v,N021,#slong,|s|o,,o
196v,N023,#slong,|s|y,,y
196v,N023,#slong,|s|eind,,eind
196v,N023,#slong,ge|s|otten,ge,otten
196v,N023,#slong,|s|o,,o
196v,N025,#slong,|s|tek,,tek
196v,N025,#slong,|s|y,,y
196v,N026,#slong,|s|piß,,piß
196v,N026,#slong,|s|y,,y
196v,N026,#slong,|s|y,,y
197r,N001,#slong,|s|y,,y
197r,N001,#slong,Al|s|o,Al,o
197r,N001,#slong,mach|s|tu,mach,tu
197r,N002,#slong,lach|s|en,lach,en
197r,N004,#slong,wei|s||s|embrot,wei,|s|embrot
197r,N004,#slong,wei|s||s|embrot,wei|s|,embrot
197r,N006,#slong,|s|y,,y
197r,N006,#slong,wa|s||s|er,wa,|s|er
197r,N006,#slong,wa|s||s|er,wa|s|,er
197r,N006,#slong,|s|chel,,chel
197r,N006,#slong,|s|y,,y
197r,N007,#slong,|s|toß,,toß
197r,N007,#slong,|s|y,,y
197r,N007,#slong,|s|chon,,chon
197r,N007,#slong,|s|neid,,neid
197r,N008,#slong,obri|s|ten,obri,ten
197r,N008,#slong,|s|neid,,neid
197r,N008,#slong,|s|cheiben,,cheiben
197r,N009,#slong,|s|o,,o
197r,N009,#slong,dunne|s|t,dunne,t
197r,N009,#slong,mug|s|t,mug,t
197r,N009,#slong,obri|s|ten,obri,ten
197r,N010,#slong,|s|inibel,,inibel
197r,N010,#slong,|s|cheiblat,,cheiblat
197r,N010,#slong,|s|cheiben,,cheiben
197r,N011,#slong,|s|amen,,amen
197r,N011,#slong,|s|neid,,neid
197r,N011,#slong,|s|mal,,mal
197r,N012,#slong,|s|neid-s-,,neid-s-
197r,N012,#slong,|s|o,,o
197r,N012,#slong,klaine|s|t,klaine,t
197r,N012,#slong,mag|s|t,mag,t
197r,N013,#slong,|s|y,,y
197r,N014,#slong,|s|y,,y
197r,N015,#slong,|s|y,,y
197r,N015,#slong,|s|ieden,,ieden
197r,N016,#slong,|s|chu|s||s|el,,chu|s||s|el
197r,N016,#slong,|s|chu|s||s|el,|s|chu,|s|el
197r,N016,#slong,|s|chu|s||s|el,|s|chu|s|,el
197r,N016,#slong,|s|trew,,trew
197r,N017,#slong,hai|s||s|et,hai,|s|et
197r,N017,#slong,hai|s||s|et,hai|s|,et
197r,N017,#slong,al|s|o,al,o
197r,N019,#slong,|s|pyße,,pyße
197r,N020,#slong,uai|s|t,uai,t
197r,N020,#slong,i|s|t,i,t
197r,N021,#slong,|s|ey,,ey
197r,N021,#slong,|s|lach,,lach
197r,N022,#slong,|s|anfft,,anfft
197r,N023,#slong,|s|ey,,ey
197r,N023,#slong,be|s|chwer,be,chwer
197r,N023,#slong,|s|y,,y
197r,N024,#slong,er|s|ten,er,ten
197r,N024,#slong,|s|anfft,,anfft
197r,N024,#slong,|s|y,,y
197r,N024,#slong,|s|ieden,,ieden
197r,N025,#slong,|s|neit,,neit
197v,N001,#slong,|s|y,,y
197v,N001,#slong,|s|pi-s-,,pi-s-
197v,N001,#slong,|s|preng,,preng
197v,N001,#slong,|s|y,,y
197v,N001,#slong,|s|alcze,,alcze
197v,N002,#slong,|s|y,,y
197v,N002,#slong,ro|s|t,ro,t
197v,N002,#slong,|s|y,,y
197v,N002,#slong,ro|s|ten,ro,ten
197v,N003,#slong,be|s|treich,be,treich
197v,N004,#slong,|s|y,,y
197v,N004,#slong,|s|malcz,,malcz
197v,N004,#slong,flai|s|ch,flai,ch
197v,N005,#slong,|s|ey,,ey
197v,N007,#slong,|s|pi-s-,,pi-s-
197v,N007,#slong,|s|eud,,eud
197v,N008,#slong,ge|s|otten,ge,otten
197v,N009,#slong,|s|chone,,chone
197v,N009,#slong,bro|s|em,bro,em
197v,N010,#slong,|s|affran-s-,,affran-s-
197v,N010,#slong,ge|s|otten,ge,otten
197v,N011,#slong,|s|y,,y
197v,N011,#slong,|s|amen,,amen
197v,N011,#slong,e|s||s|ich,e,|s|ich
197v,N011,#slong,e|s||s|ich,e|s|,ich
197v,N012,#slong,|s|neid,,neid
197v,N012,#slong,|s|y,,y
197v,N013,#slong,|s|maltz,,maltz
197v,N013,#slong,wa|s||s|er,wa,|s|er
197v,N013,#slong,wa|s||s|er,wa|s|,er
197v,N013,#slong,|s|y,,y
197v,N013,#slong,|s|ieden,,ieden
197v,N014,#slong,|s|y,,y
197v,N014,#slong,|s|aur,,aur
197v,N015,#slong,|s|neid,,neid
197v,N016,#slong,|s|ind,,ind
197v,N016,#slong,ge|s|otten,ge,otten
197v,N016,#slong,|s|y,,y
197v,N018,#slong,i|s|t,i,t
197v,N018,#slong,|s|o,,o
197v,N019,#slong,|s|y,,y
197v,N019,#slong,|s|chon,,chon
197v,N021,#slong,|s|pi-s-,,pi-s-
197v,N022,#slong,|s|aur,,aur
197v,N023,#slong,ge|s|otten,ge,otten
197v,N023,#slong,|s|affran,,affran
197v,N023,#slong,|s|toß,,toß
197v,N024,#slong,|s|amen,,amen
197v,N026,#slong,|s|o,,o
198r,N001,#slong,|s|amen,,amen
198r,N002,#slong,|s|iedencz,,iedencz
198r,N002,#slong,|s|maltz,,maltz
198r,N003,#slong,|s|teck,,teck
198r,N003,#slong,|s|pi-s-,,pi-s-
198r,N004,#slong,be|s|lach,be,lach
198r,N004,#slong,|s|maltz,,maltz
198r,N005,#slong,|s|wammen,,wammen
198r,N006,#slong,|s|o,,o
198r,N008,#slong,|s|y,,y
198r,N008,#slong,be|s|ten,be,ten
198r,N009,#slong,mag|s|t,mag,t
198r,N009,#slong,|s|neit,,neit
198r,N009,#slong,|s|y,,y
