,folio,line,type,word,pre_text,after_text,position
1583,210r,N022,#slong,wa|s||s|er,wa,|s|er,medial
1584,210r,N022,#slong,wa|s||s|er,wa|s|,er,medial
1585,210r,N022,#slong,|s|ieden,,ieden,initial
1586,210r,N022,#slong,|s|oltu,,oltu,initial
1587,210v,N001,#slong,|s|lahen,,lahen,initial
1588,210v,N001,#slong,ge|s|otten,ge,otten,medial
1589,210v,N001,#slong,wa|s||s|er,wa,|s|er,medial
1590,210v,N001,#slong,wa|s||s|er,wa|s|,er,medial
1591,210v,N001,#slong,|s|olt,,olt,initial
1592,210v,N002,#slong,|s|ieden,,ieden,initial
1593,210v,N002,#slong,|s|y,,y,initial
1594,210v,N002,#slong,|s|uß,,uß,initial
1595,210v,N003,#slong,|s|chik,,chik,initial
1596,210v,N003,#slong,|s|y,,y,initial
1597,210v,N003,#slong,|s|o,,o,initial
1598,210v,N004,#slong,gla|s|t,gla,t,medial
1599,210v,N004,#slong,|s|chub,,chub,initial
1600,210v,N004,#slong,|s|o,,o,initial
1601,210v,N005,#slong,|s|y,,y,initial
1602,210v,N005,#slong,|s|ten,,ten,initial
1603,210v,N005,#slong,|s|o,,o,initial
1604,210v,N006,#slong,|s|u|s||s|e,,u|s||s|e,initial
1605,210v,N006,#slong,|s|u|s||s|e,|s|u,|s|e,medial
1606,210v,N006,#slong,|s|u|s||s|e,|s|u|s|,e,medial
1607,210v,N007,#slong,|s|neiden,,neiden,initial
1608,210v,N007,#slong,|s|o,,o,initial
1609,210v,N008,#slong,zwi|s|chen,zwi,chen,medial
1610,210v,N008,#slong,be|s|teck,be,teck,medial
1611,210v,N010,#slong,|s|chwartze,,chwartze,initial
1612,210v,N011,#slong,|s|chon,,chon,initial
1613,210v,N012,#slong,|s|y,,y,initial
1614,210v,N012,#slong,|s|olt,,olt,initial
1615,210v,N012,#slong,|s|chifflen,,chifflen,initial
1616,210v,N013,#slong,mach|s|tu,mach,tu,medial
1617,210v,N013,#slong,|s|o,,o,initial
1618,210v,N014,#slong,|s|neid,,neid,initial
1619,210v,N015,#slong,|s|warcz,,warcz,initial
1620,210v,N015,#slong,|s|toß,,toß,initial
1621,210v,N016,#slong,|s|eich,,eich,initial
1622,210v,N016,#slong,|s|ib,,ib,initial
1623,210v,N017,#slong,|s|oltu,,oltu,initial
1624,210v,N017,#slong,|s|ein,,ein,initial
1625,210v,N017,#slong,i|s|t,i,t,medial
1626,210v,N018,#slong,|s|cholt,,cholt,initial
1627,210v,N018,#slong,|s|olt,,olt,initial
1628,210v,N020,#slong,|s|oltu,,oltu,initial
1629,210v,N020,#slong,|s|olt,,olt,initial
1630,210v,N021,#slong,|s|lahen,,lahen,initial
1631,210v,N021,#slong,|s|olt,,olt,initial
1632,210v,N021,#slong,|s|y,,y,initial
1633,210v,N021,#slong,|s|ieden,,ieden,initial
1634,210v,N022,#slong,lau|s||s|en,lau,|s|en,medial
1635,210v,N022,#slong,lau|s||s|en,lau|s|,en,medial
1636,210v,N022,#slong,wei|s||s|en,wei,|s|en,medial
1637,210v,N022,#slong,wei|s||s|en,wei|s|,en,medial
1638,210v,N023,#slong,|s|oltu,,oltu,initial
1639,210v,N024,#slong,|s|y,,y,initial
1640,210v,N024,#slong,|s|o,,o,initial
1641,211r,N001,#slong,|s|y,,y,initial
1642,211r,N003,#slong,|s|lach,,lach,initial
1643,211r,N004,#slong,|s|ieden,,ieden,initial
1644,211r,N004,#slong,|s|y,,y,initial
1645,211r,N004,#slong,|s|o,,o,initial
1646,211r,N005,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
1647,211r,N005,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
1648,211r,N005,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
1649,211r,N009,#slong,|s|tuck,,tuck,initial
1650,211r,N009,#slong,ge|s|otten,ge,otten,medial
1651,211r,N009,#slong,|s|ey,,ey,initial
1652,211r,N010,#slong,|s|o,,o,initial
1653,211r,N010,#slong,muo|s|tu,muo,tu,medial
1654,211r,N010,#slong,|s|wai-s-,,wai-s-,initial
1655,211r,N011,#slong,ha|s|tu,ha,tu,medial
1656,211r,N011,#slong,|s|o,,o,initial
1657,211r,N011,#slong,|s|wai-s-,,wai-s-,initial
1658,211r,N012,#slong,hai|s||s|en,hai,|s|en,medial
1659,211r,N012,#slong,hai|s||s|en,hai|s|,en,medial
1660,211r,N013,#slong,e|s||s|en,e,|s|en,medial
1661,211r,N013,#slong,e|s||s|en,e|s|,en,medial
1662,211r,N014,#slong,|s|chon,,chon,initial
1663,211r,N014,#slong,ha|s|t,ha,t,medial
1664,211r,N015,#slong,|s|malcz,,malcz,initial
1665,211r,N016,#slong,|s|ieden,,ieden,initial
1666,211r,N016,#slong,|s|tark,,tark,initial
1667,211r,N017,#slong,|s|treu,,treu,initial
1668,211r,N018,#slong,|s|oltu,,oltu,initial
1669,211r,N019,#slong,|s|trowen,,trowen,initial
1670,211r,N020,#slong,vi|s|chen2,vi,chen2,medial
1671,211r,N021,#slong,vi|s|ch,vi,ch,medial
1672,211r,N021,#slong,ge|s|otten,ge,otten,medial
1673,211r,N021,#slong,|s|ein,,ein,initial
1674,211v,N001,#slong,|s|y,,y,initial
1675,211v,N002,#slong,|s|eud,,eud,initial
1676,211v,N002,#slong,|s|y,,y,initial
1677,211v,N003,#slong,ver|s|alcz,ver,alcz,medial
1678,211v,N004,#slong,fi|s|chenn,fi,chenn,medial
1679,211v,N005,#slong,|s|wai-s-,,wai-s-,initial
1680,211v,N005,#slong,hau|s|en,hau,en,medial
1681,211v,N006,#slong,|s|chaiden,,chaiden,initial
1682,211v,N006,#slong,|s|lach-s-,,lach-s-,initial
1683,211v,N006,#slong,|s|o,,o,initial
1684,211v,N007,#slong,mag|s|tu,mag,tu,medial
1685,211v,N007,#slong,|s|wai-s-,,wai-s-,initial
1686,211v,N008,#slong,|s|o,,o,initial
1687,211v,N009,#slong,|s|toß,,toß,initial
1688,211v,N009,#slong,|s|o,,o,initial
1689,211v,N011,#slong,|s|altz,,altz,initial
1690,211v,N011,#slong,|s|ey,,ey,initial
1691,211v,N011,#slong,|s|troeu,,troeu,initial
1692,211v,N014,#slong,wa|s|ch,wa,ch,medial
1693,211v,N014,#slong,|s|chon,,chon,initial
1694,211v,N015,#slong,wa|s||s|er,wa,|s|er,medial
1695,211v,N015,#slong,wa|s||s|er,wa|s|,er,medial
1696,211v,N015,#slong,|s|u|s||s|e,,u|s||s|e,initial
1697,211v,N015,#slong,|s|u|s||s|e,|s|u,|s|e,medial
1698,211v,N015,#slong,|s|u|s||s|e,|s|u|s|,e,medial
1699,211v,N016,#slong,|s|ieden,,ieden,initial
1700,211v,N017,#slong,ver|s|iede,ver,iede,medial
1701,211v,N018,#slong,e|s||s|en,e,|s|en,medial
1702,211v,N018,#slong,e|s||s|en,e|s|,en,medial
1703,211v,N018,#slong,|s|emelmel-s-,,emelmel-s-,initial
1704,211v,N019,#slong,|s|o,,o,initial
1705,211v,N019,#slong,|s|ee,,ee,initial
1706,211v,N020,#slong,|s|ieden,,ieden,initial
1707,211v,N021,#slong,weig|s|elmueß,weig,elmueß,medial
1708,211v,N022,#slong,weig|s|eln,weig,eln,medial
1709,211v,N022,#slong,|s|y,,y,initial
1710,211v,N022,#slong,|s|tiln,,tiln,initial
1711,211v,N022,#slong,|s|eud,,eud,initial
1712,212r,N001,#slong,|s|y,,y,initial
1713,212r,N001,#slong,|s|lach,,lach,initial
1714,212r,N001,#slong,|s|y,,y,initial
1715,212r,N002,#slong,|s|emel,,emel,initial
1716,212r,N002,#slong,bro|s|en,bro,en,medial
1717,212r,N003,#slong,|s|malcz,,malcz,initial
1718,212r,N004,#slong,|s|trou,,trou,initial
1719,212r,N005,#slong,|s|o,,o,initial
1720,212r,N008,#slong,|s|malcz,,malcz,initial
1721,212r,N009,#slong,i|s|t,i,t,medial
1722,212r,N010,#slong,ver|s|alcz,ver,alcz,medial
1723,212r,N011,#slong,|s|ol,,ol,initial
1724,212r,N013,#slong,|s|ol,,ol,initial
1725,212r,N014,#slong,|s|ol,,ol,initial
1726,212r,N015,#slong,hir|s|en,hir,en,medial
1727,212r,N016,#slong,|s|eczt,,eczt,initial
1728,212r,N016,#slong,be|s|under,be,under,medial
1729,212r,N016,#slong,|s|chu|s||s|eln,,chu|s||s|eln,initial
1730,212r,N016,#slong,|s|chu|s||s|eln,|s|chu,|s|eln,medial
1731,212r,N016,#slong,|s|chu|s||s|eln,|s|chu|s|,eln,medial
1732,212r,N017,#slong,ha|s|en,ha,en,medial
1733,212r,N018,#slong,geu|s|t,geu,t,medial
1734,212r,N019,#slong,|s|oll,,oll,initial
1735,212r,N020,#slong,|s|alcz,,alcz,initial
1736,212r,N021,#slong,i|s|t,i,t,medial
1737,212r,N021,#slong,ge|s|alczen,ge,alczen,medial
1738,212r,N023,#slong,-S-ulczfi|s|chen,-S-ulczfi,chen,medial
1739,212v,N001,#slong,|s|chueb,,chueb,initial
1740,212v,N002,#slong,|s|chuppen,,chuppen,initial
1741,212v,N002,#slong,|s|eud,,eud,initial
1742,212v,N002,#slong,|s|y,,y,initial
1743,212v,N003,#slong,e|s||s|ich,e,|s|ich,medial
1744,212v,N003,#slong,e|s||s|ich,e|s|,ich,medial
1745,212v,N003,#slong,ui|s|ch,ui,ch,medial
1746,212v,N003,#slong,|s|y,,y,initial
1747,212v,N004,#slong,wa|s|ch,wa,ch,medial
1748,212v,N005,#slong,ui|s|ch,ui,ch,medial
1749,212v,N005,#slong,|s|tuk,,tuk,initial
1750,212v,N005,#slong,|s|y,,y,initial
1751,212v,N006,#slong,|s|chuppen,,chuppen,initial
1752,212v,N006,#slong,ge|s|otten,ge,otten,medial
1753,212v,N006,#slong,|s|ind,,ind,initial
1754,212v,N006,#slong,|s|o,,o,initial
1755,212v,N006,#slong,|s|lach,,lach,initial
1756,212v,N007,#slong,|s|ecz,,ecz,initial
1757,212v,N007,#slong,|s|chonenn,,chonenn,initial
1758,212v,N008,#slong,ke|s||s|el,ke,|s|el,medial
1759,212v,N008,#slong,ke|s||s|el,ke|s|,el,medial
1760,212v,N008,#slong,|s|ieden,,ieden,initial
1761,212v,N008,#slong,|s|o,,o,initial
1762,212v,N009,#slong,gro|s|ten,gro,ten,medial
1763,212v,N009,#slong,|s|tuk,,tuk,initial
1764,212v,N009,#slong,er|s|ten,er,ten,medial
1765,212v,N009,#slong,fi|s|ch,fi,ch,medial
1766,212v,N010,#slong,|s|o,,o,initial
1767,212v,N010,#slong,|s|oltu,,oltu,initial
1768,212v,N010,#slong,|s|y,,y,initial
1769,212v,N010,#slong,va|s|t,va,t,medial
1770,212v,N010,#slong,|s|chau,,chau,initial
1771,212v,N011,#slong,ua|s|t,ua,t,medial
1772,212v,N011,#slong,|s|ieden,,ieden,initial
1773,212v,N011,#slong,la|s||s|en,la,|s|en,medial
1774,212v,N011,#slong,la|s||s|en,la|s|,en,medial
1775,212v,N011,#slong,|s|y,,y,initial
1776,212v,N011,#slong,|s|ullen,,ullen,initial
1777,212v,N012,#slong,|s|ieden,,ieden,initial
1778,212v,N013,#slong,e|s||s|ich,e,|s|ich,medial
1779,212v,N013,#slong,e|s||s|ich,e|s|,ich,medial
1780,212v,N013,#slong,|s|y,,y,initial
1781,212v,N013,#slong,ge|s|otten,ge,otten,medial
1782,212v,N013,#slong,|s|ein,,ein,initial
1783,212v,N013,#slong,|s|o,,o,initial
1784,212v,N014,#slong,|s|ech,,ech,initial
1785,212v,N014,#slong,|s|y,,y,initial
1786,212v,N015,#slong,|s|chaff,,chaff,initial
1787,212v,N015,#slong,wa|s|tu,wa,tu,medial
1788,212v,N015,#slong,ha|s|t,ha,t,medial
1789,212v,N015,#slong,|s|y,,y,initial
1790,212v,N016,#slong,|s|eig,,eig,initial
1791,212v,N017,#slong,|s|ib,,ib,initial
1792,212v,N017,#slong,ha|s|tu,ha,tu,medial
1793,212v,N018,#slong,i|s|t,i,t,medial
1794,212v,N019,#slong,|s|ey,,ey,initial
1795,212v,N019,#slong,uer|s|altz,uer,altz,medial
1796,212v,N020,#slong,ge|s|teen,ge,teen,medial
1797,212v,N020,#slong,wa|s||s|er,wa,|s|er,medial
1798,212v,N020,#slong,wa|s||s|er,wa|s|,er,medial
1799,212v,N021,#slong,-S-ulczfi|s|chen,-S-ulczfi,chen,medial
1800,212v,N022,#slong,wa|s||s|er,wa,|s|er,medial
1801,212v,N022,#slong,wa|s||s|er,wa|s|,er,medial
1802,212v,N022,#slong,|s|eud,,eud,initial
1803,212v,N022,#slong,fi|s|ch,fi,ch,medial
1804,213r,N001,#slong,|s|ey,,ey,initial
1805,213r,N002,#slong,|s|ecz,,ecz,initial
1806,213r,N002,#slong,|s|y,,y,initial
1807,213r,N003,#slong,vi|s|chen,vi,chen,medial
1808,213r,N003,#slong,krep|s|en,krep,en,medial
1809,213r,N003,#slong,|s|ieden,,ieden,initial
1810,213r,N004,#slong,kreu|s||s|en,kreu,|s|en,medial
1811,213r,N004,#slong,kreu|s||s|en,kreu|s|,en,medial
1812,213r,N004,#slong,|s|ol,,ol,initial
1813,213r,N005,#slong,wa|s||s|er,wa,|s|er,medial
1814,213r,N005,#slong,wa|s||s|er,wa|s|,er,medial
1815,213r,N005,#slong,|s|ieden,,ieden,initial
1816,213r,N005,#slong,|s|ol,,ol,initial
1817,213r,N005,#slong,kreu|s||s|en,kreu,|s|en,medial
1818,213r,N005,#slong,kreu|s||s|en,kreu|s|,en,medial
1819,213r,N006,#slong,|s|ieden,,ieden,initial
1820,213r,N006,#slong,|s|o,,o,initial
1821,213r,N007,#slong,|s|y,,y,initial
1822,213r,N007,#slong,|s|ein,,ein,initial
1823,213r,N008,#slong,|s|ieden,,ieden,initial
1824,213r,N009,#slong,|s|chuben,,chuben,initial
1825,213r,N010,#slong,peter|s|ilg,peter,ilg,medial
1826,213r,N010,#slong,ui|s|ch,ui,ch,medial
1827,213r,N010,#slong,|s|eich,,eich,initial
1828,213r,N011,#slong,|s|ib,,ib,initial
1829,213r,N011,#slong,I|s|t,I,t,medial
1830,213r,N011,#slong,fi|s|ch,fi,ch,medial
1831,213r,N011,#slong,|s|chuepen,,chuepen,initial
1832,213r,N011,#slong,ver|s|alczen,ver,alczen,medial
1833,213r,N012,#slong,wa|s||s|er,wa,|s|er,medial
1834,213r,N012,#slong,wa|s||s|er,wa|s|,er,medial
1835,213r,N013,#slong,|s|o,,o,initial
1836,213r,N014,#slong,|s|ol,,ol,initial
1837,213r,N015,#slong,|s|ieden,,ieden,initial
1838,213r,N015,#slong,e|s||s|ich,e,|s|ich,medial
1839,213r,N015,#slong,e|s||s|ich,e|s|,ich,medial
1840,213r,N016,#slong,wa|s||s|er,wa,|s|er,medial
1841,213r,N016,#slong,wa|s||s|er,wa|s|,er,medial
1842,213r,N017,#slong,ge|s|otten,ge,otten,medial
1843,213r,N017,#slong,|s|ey,,ey,initial
1844,213r,N019,#slong,|s|ey,,ey,initial
1845,213v,N001,#slong,|s|tuk,,tuk,initial
1846,213v,N001,#slong,fai|s|t,fai,t,medial
1847,213v,N002,#slong,|s|ieden,,ieden,initial
1848,213v,N002,#slong,|s|tat,,tat,initial
1849,213v,N007,#slong,|s|ol,,ol,initial
1850,213v,N007,#slong,|s|ein,,ein,initial
1851,213v,N008,#slong,|s|lach,,lach,initial
1852,213v,N009,#slong,ge|s|lagen,ge,lagen,medial
1853,213v,N009,#slong,ha|s|t,ha,t,medial
1854,213v,N009,#slong,|s|o,,o,initial
1855,213v,N009,#slong,al|s|o,al,o,medial
1856,213v,N010,#slong,|s|alcz,,alcz,initial
1857,213v,N010,#slong,|s|lach,,lach,initial
1858,213v,N011,#slong,|s|alcz,,alcz,initial
1859,213v,N012,#slong,|s|eiten,,eiten,initial
1860,213v,N013,#slong,|s|ol,,ol,initial
1861,213v,N013,#slong,ge|s|alczen,ge,alczen,medial
1862,213v,N013,#slong,|s|ein,,ein,initial
1863,213v,N013,#slong,zwi|s|chen,zwi,chen,medial
1864,213v,N015,#slong,|s|ein,,ein,initial
1865,213v,N016,#slong,|s|chupp,,chupp,initial
1866,213v,N017,#slong,|s|o,,o,initial
1867,213v,N017,#slong,|s|piß,,piß,initial
1868,213v,N017,#slong,|s|tich,,tich,initial
1869,213v,N017,#slong,|s|o,,o,initial
1870,213v,N018,#slong,al|s|o,al,o,medial
1871,213v,N018,#slong,fi|s|ch,fi,ch,medial
1872,213v,N020,#slong,|s|piß,,piß,initial
1873,213v,N021,#slong,ui|s|ch,ui,ch,medial
1874,213v,N023,#slong,|s|cholt,,cholt,initial
1875,213v,N024,#slong,|s|ieden,,ieden,initial
1876,213v,N024,#slong,|s|o,,o,initial
1877,213v,N024,#slong,|s|ol,,ol,initial
1878,214r,N001,#slong,begie|s||s|en,begie,|s|en,medial
1879,214r,N001,#slong,begie|s||s|en,begie|s|,en,medial
1880,214r,N001,#slong,|s|o,,o,initial
1881,214r,N002,#slong,|s|eudt,,eudt,initial
1882,214r,N002,#slong,|s|ich,,ich,initial
1883,214r,N002,#slong,ui|s|ch,ui,ch,medial
1884,214r,N002,#slong,|s|oltu,,oltu,initial
1885,214r,N003,#slong,|s|ullen,,ullen,initial
1886,214r,N003,#slong,|s|ein,,ein,initial
1887,214r,N003,#slong,|s|oltu,,oltu,initial
1888,214r,N004,#slong,|s|olt,,olt,initial
1889,214r,N005,#slong,gie|s||s|en,gie,|s|en,medial
1890,214r,N005,#slong,gie|s||s|en,gie|s|,en,medial
1891,214r,N005,#slong,hai|s||s|en,hai,|s|en,medial
1892,214r,N005,#slong,hai|s||s|en,hai|s|,en,medial
1893,214r,N005,#slong,|s|o,,o,initial
1894,214r,N006,#slong,|s|tain,,tain,initial
1895,214r,N006,#slong,|s|o,,o,initial
1896,214r,N006,#slong,|s|eut,,eut,initial
1897,214r,N008,#slong,|s|allzen,,allzen,initial
1898,214r,N008,#slong,|s|upplein,,upplein,initial
1899,214r,N010,#slong,|s|allczen,,allczen,initial
1900,214r,N011,#slong,|s|lach,,lach,initial
1901,214r,N011,#slong,e|s||s|ich,e,|s|ich,medial
1902,214r,N011,#slong,e|s||s|ich,e|s|,ich,medial
1903,214r,N011,#slong,|s|o,,o,initial
1904,214r,N011,#slong,|s|y,,y,initial
1905,214r,N011,#slong,|s|charppf,,charppf,initial
1906,214r,N014,#slong,|s|chell,,chell,initial
1907,214r,N014,#slong,|s|chon,,chon,initial
1908,214r,N014,#slong,|s|toß,,toß,initial
1909,214r,N016,#slong,|s|allczen,,allczen,initial
1910,214r,N016,#slong,|s|o,,o,initial
1911,214r,N016,#slong,|s|lach,,lach,initial
1912,214r,N019,#slong,ha|s|tu,ha,tu,medial
1913,214r,N019,#slong,|s|alczen,,alczen,initial
1914,214r,N020,#slong,pach|s|tetenn,pach,tetenn,medial
1915,214r,N021,#slong,|s|tuckenn,,tuckenn,initial
1916,214r,N022,#slong,peter|s|ilg,peter,ilg,medial
1917,214r,N022,#slong,|s|aluej,,aluej,initial
1918,214v,N001,#slong,|s|ch,,ch,initial
1919,214v,N001,#slong,|s|affran,,affran,initial
1920,214v,N001,#slong,|s|alcz,,alcz,initial
1921,214v,N001,#slong,e|s||s|ich,e,|s|ich,medial
1922,214v,N001,#slong,e|s||s|ich,e|s|,ich,medial
1923,214v,N002,#slong,fi|s|ch,fi,ch,medial
1924,214v,N005,#slong,Al|s|o,Al,o,medial
1925,214v,N005,#slong,mag|s|tu,mag,tu,medial
1926,214v,N006,#slong,fi|s|ch,fi,ch,medial
1927,214v,N008,#slong,|s|eud,,eud,initial
1928,214v,N009,#slong,|s|neid,,neid,initial
1929,214v,N009,#slong,|s|eich,,eich,initial
1930,214v,N009,#slong,|s|uppen,,uppen,initial
1931,214v,N011,#slong,|s|malcz,,malcz,initial
1932,214v,N012,#slong,ua|s|t,ua,t,medial
1933,214v,N012,#slong,|s|ieden,,ieden,initial
1934,214v,N012,#slong,|s|o,,o,initial
1935,214v,N012,#slong,gib|s|t,gib,t,medial
1936,214v,N013,#slong,|s|o,,o,initial
1937,214v,N014,#slong,|s|ey,,ey,initial
1938,214v,N016,#slong,muo|s|tu,muo,tu,medial
1939,214v,N016,#slong,|s|iben,,iben,initial
1940,214v,N017,#slong,vinde|s|tu,vinde,tu,medial
1941,214v,N017,#slong,muo|s|t,muo,t,medial
1942,214v,N018,#slong,er|s|ten,er,ten,medial
1943,214v,N018,#slong,finde|s|tu,finde,tu,medial
1944,214v,N019,#slong,|s|umer,,umer,initial
1945,214v,N019,#slong,muo|s|tu,muo,tu,medial
1946,214v,N020,#slong,|s|oltu,,oltu,initial
1947,214v,N021,#slong,|s|ey,,ey,initial
1948,214v,N021,#slong,|s|y,,y,initial
1949,214v,N021,#slong,|s|eyen,,eyen,initial
1950,214v,N021,#slong,|s|toß,,toß,initial
1951,214v,N022,#slong,|s|y,,y,initial
1952,214v,N022,#slong,|s|lehen,,lehen,initial
1953,215r,N001,#slong,|s|o,,o,initial
1954,215r,N002,#slong,|s|o,,o,initial
1955,215r,N002,#slong,|s|u|s|ß,,u|s|ß,initial
1956,215r,N002,#slong,|s|u|s|ß,|s|u,ß,medial
1957,215r,N004,#slong,|s|chimpff,,chimpff,initial
1958,215r,N005,#slong,hai|s||s|et,hai,|s|et,medial
1959,215r,N005,#slong,hai|s||s|et,hai|s|,et,medial
1960,215r,N007,#slong,liecht|s|tain,liecht,tain,medial
1961,215r,N008,#slong,|s|o,,o,initial
1962,215r,N008,#slong,i|s|t,i,t,medial
1963,215r,N008,#slong,|s|ehen,,ehen,initial
1964,215r,N009,#slong,|s|ey,,ey,initial
1965,215r,N009,#slong,ge|s|tirn,ge,tirn,medial
1966,215r,N010,#slong,|s|tet,,tet,initial
1967,215r,N011,#slong,|s|chein,,chein,initial
1968,215r,N011,#slong,|s|tern,,tern,initial
1969,215r,N012,#slong,ge|s|ehen,ge,ehen,medial
1970,215r,N012,#slong,i|s|t,i,t,medial
1971,215r,N012,#slong,|s|tern,,tern,initial
1972,215r,N014,#slong,|s|treytten,,treytten,initial
1973,215r,N016,#slong,aide|s|ch,aide,ch,medial
1974,215r,N016,#slong,|s|malcz,,malcz,initial
1975,215r,N018,#slong,|s|tuben,,tuben,initial
1976,215r,N019,#slong,|s|ich,,ich,initial
1977,215r,N020,#slong,|s|eyn,,eyn,initial
1978,215r,N020,#slong,|s|ilbrein,,ilbrein,initial
1979,215r,N021,#slong,vlei|s|tl,vlei,tl,medial
1980,215v,N001,#slong,|s|altz,,altz,initial
1981,215v,N002,#slong,|s|affar,,affar,initial
1982,215v,N002,#slong,|s|iedt,,iedt,initial
1983,215v,N003,#slong,|s|ten,,ten,initial
1984,215v,N003,#slong,|s|tunnd,,tunnd,initial
1985,215v,N007,#slong,be|s|under,be,under,medial
1986,215v,N007,#slong,kun|s|tlen,kun,tlen,medial
1987,215v,N007,#slong,|s|ulczen,,ulczen,initial
1988,215v,N008,#slong,|s|amen,,amen,initial
1989,215v,N008,#slong,|s|iedt,,iedt,initial
1990,215v,N008,#slong,|s|chueppen,,chueppen,initial
1991,215v,N009,#slong,|s|eich,,eich,initial
1992,215v,N009,#slong,i|s|t,i,t,medial
1993,215v,N011,#slong,helli|s|chen,helli,chen,medial
1994,215v,N012,#slong,|s|wein|s|kopf,,wein|s|kopf,initial
1995,215v,N012,#slong,|s|wein|s|kopf,|s|wein,kopf,medial
1996,215v,N012,#slong,helle|s|ch,helle,ch,medial
1997,215v,N013,#slong,|s|o,,o,initial
1998,215v,N013,#slong,|s|eud,,eud,initial
1999,215v,N013,#slong,er|s|t,er,t,medial
2000,215v,N014,#slong,|s|tat,,tat,initial
2001,215v,N014,#slong,ge|s|otten,ge,otten,medial
2002,215v,N014,#slong,i|s|t,i,t,medial
2003,215v,N014,#slong,|s|o,,o,initial
2004,215v,N015,#slong,ro|s|t,ro,t,medial
2005,215v,N015,#slong,ro|s|t,ro,t,medial
2006,215v,N015,#slong,|s|chon,,chon,initial
2007,215v,N016,#slong,|s|neid,,neid,initial
2008,215v,N016,#slong,|s|ey,,ey,initial
2009,215v,N017,#slong,|s|trouve,,trouve,initial
2010,215v,N017,#slong,au|s||s|en,au,|s|en,medial
2011,215v,N017,#slong,au|s||s|en,au|s|,en,medial
2012,215v,N018,#slong,|s|alzen,,alzen,initial
2013,215v,N018,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
2014,215v,N018,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
2015,215v,N018,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
2016,215v,N019,#slong,|s|chutt,,chutt,initial
2017,215v,N021,#slong,au|s||s|en,au,|s|en,medial
2018,215v,N021,#slong,au|s||s|en,au|s|,en,medial
2019,216r,N001,#slong,|s|o,,o,initial
2020,216r,N001,#slong,wel|s|t,wel,t,medial
2021,216r,N002,#slong,ti|s|ch,ti,ch,medial
2022,216r,N002,#slong,|s|o,,o,initial
2023,216r,N002,#slong,|s|toß,,toß,initial
2024,216r,N003,#slong,|s|perre,,perre,initial
2025,216r,N004,#slong,ro|s|chlich,ro,chlich,medial
2026,216r,N005,#slong,e|s||s|en,e,|s|en,medial
2027,216r,N005,#slong,e|s||s|en,e|s|,en,medial
2028,216r,N005,#slong,|s|o,,o,initial
2029,216r,N005,#slong,|s|ich,,ich,initial
2030,216r,N006,#slong,helli|s|ch,helli,ch,medial
2031,216r,N007,#slong,|s|meket,,meket,initial
2032,216r,N008,#slong,i|s|t,i,t,medial
2033,216r,N008,#slong,vn|s|chedlich,vn,chedlich,medial
2034,216r,N011,#slong,|s|o,,o,initial
2035,216r,N011,#slong,|s|toß,,toß,initial
2036,216r,N011,#slong,vnge|s|chelt,vnge,chelt,medial
2037,216r,N011,#slong,wa|s|ch,wa,ch,medial
2038,216r,N012,#slong,|s|ein,,ein,initial
2039,216r,N013,#slong,|s|emelbrot,,emelbrot,initial
2040,216r,N016,#slong,ge|s|otten,ge,otten,medial
2041,216r,N016,#slong,|s|eyn,,eyn,initial
2042,216r,N016,#slong,|s|trei|s|,,trei|s|,initial
2043,216r,N016,#slong,|s|trei|s|,|s|trei,,final
2044,216r,N016,#slong,|s|treich,,treich,initial
2045,216r,N018,#slong,|s|altz,,altz,initial
2046,216r,N020,#slong,|s|ieden,,ieden,initial
2047,216r,N020,#slong,|s|y,,y,initial
2048,216r,N021,#slong,|s|y,,y,initial
2049,216r,N022,#slong,|s|ol,,ol,initial
2050,216r,N022,#slong,ge|s|talt,ge,talt,medial
2051,216r,N023,#slong,ge|s|chriben,ge,chriben,medial
2052,216r,N023,#slong,|s|tet,,tet,initial
2053,216r,N024,#slong,ge|s|tanden,ge,tanden,medial
2054,216r,N024,#slong,fu|s||s|en,fu,|s|en,medial
2055,216r,N024,#slong,fu|s||s|en,fu|s|,en,medial
2056,216v,N001,#slong,ge|s|tanden,ge,tanden,medial
2057,216v,N002,#slong,|s|chu|s||s|el,,chu|s||s|el,initial
2058,216v,N002,#slong,|s|chu|s||s|el,|s|chu,|s|el,medial
2059,216v,N002,#slong,|s|chu|s||s|el,|s|chu|s|,el,medial
2060,216v,N002,#slong,fu|s||s|en,fu,|s|en,medial
2061,216v,N002,#slong,fu|s||s|en,fu|s|,en,medial
2062,216v,N003,#slong,|s|o,,o,initial
2063,216v,N003,#slong,fu|s|ß,fu,ß,medial
2064,216v,N004,#slong,|s|eud,,eud,initial
2065,216v,N004,#slong,|s|neid,,neid,initial
2066,216v,N004,#slong,|s|nitten,,nitten,initial
2067,216v,N005,#slong,|s|ind,,ind,initial
2068,216v,N005,#slong,ro|s|t,ro,t,medial
2069,216v,N006,#slong,ro|s|t,ro,t,medial
2070,216v,N006,#slong,e|s||s|ich,e,|s|ich,medial
2071,216v,N006,#slong,e|s||s|ich,e|s|,ich,medial
